segment,segment_name,name,city,phone,website,rating,review_count,site_score,facebook_url,instagram_url,easy_url,easy_score,doctor_count,google_maps_url,comments
3a,Reputation Rescue - Some Reviews,אורן הדר - משרד עורכי דין לרשלנות רפואית בטיפולי שיניים,תל אביב,050-858-8961,,3.8,10,0,,,,,,https://www.google.com/maps/place/%D7%90%D7%95%D7%A8%D7%9F+%D7%94%D7%93%D7%A8+-+%D7%9E%D7%A9%D7%A8%D7%93+%D7%A2%D7%95%D7%A8%D7%9B%D7%99+%D7%93%D7%99%D7%9F+%D7%9C%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA+%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA+%D7%91%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b85bc629781:0xab84950ed782c9d6!8m2!3d32.0798435!4d34.7957501!16s%2Fg%2F11ckvbp6z_!19sChIJgZdivIVLHRUR1smC1w6VhKs?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,"ליבנת שן/ד""ר איידין",בת ים,03-658-2388,,3.8,4,0,,,,,,https://www.google.com/maps/place/%D7%9C%D7%99%D7%91%D7%A0%D7%AA+%D7%A9%D7%9F%2F%D7%93%22%D7%A8+%D7%90%D7%99%D7%99%D7%93%D7%99%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x1502b33e2554daf9:0xded84aa0c77c53b7!8m2!3d32.0220869!4d34.7485144!16s%2Fg%2F11c5wp1f_3!19sChIJ-dpUJT6zAhURt1N8x6BK2N4?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,מרפאת שיניים לילדים ומבוגרים בבת ים,בת ים,052-912-9552,https://www.irenedent-by.info/,3.7,3,8,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x150071db536fa995:0x9babd3cff4c1b37!8m2!3d32.0186873!4d34.7497857!16s%2Fg%2F11k6pxfs1h!19sChIJlalvU9txABURNxtM_zy9ugk?authuser=0&hl=iw&rclk=1,Has online booking; No social media
3,Reputation Rescue,מרפאת השיניים של דוקטור בנגייב,בת ים,03-768-0000,,3.7,,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%9C+%D7%93%D7%95%D7%A7%D7%98%D7%95%D7%A8+%D7%91%D7%A0%D7%92%D7%99%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x1502b3ba00634cc1:0xd27b7912099733f1!8m2!3d32.0157792!4d34.7480393!16s%2Fg%2F11qgk3qxfr!19sChIJwUxjALqzAhUR8TOXCRJ5e9I?authuser=0&hl=iw&rclk=1,No website
3b,Reputation Rescue - High Reviews,"ד""ר מיכאל ואריאל דינבר",תל אביב,03-631-5345,https://www.facebook.com/DinbarDinbar-703961003054916/,3.6,14,1,https://www.facebook.com/DinbarDinbar-703961003054916/,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%90%D7%9C+%D7%95%D7%90%D7%A8%D7%99%D7%90%D7%9C+%D7%93%D7%99%D7%A0%D7%91%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b0cbf3b3d95:0x8c45f4d3c33d2df0!8m2!3d32.0787277!4d34.7976837!16s%2Fg%2F1tvyn_nj!19sChIJlT07vwxLHRUR8C09w9P0RYw?authuser=0&hl=iw&rclk=1,Site is just a Facebook page
3b,Reputation Rescue - High Reviews,מרפאת דר' פת,תל אביב,03-604-0640,http://doctor-pat.co.il/,3.6,14,6,https://www.facebook.com/1668632646750092,,https://easy.co.il/page/26381297,,5,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%93%D7%A8%27+%D7%A4%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4b708181dca9:0x5b143c6bfbcce7a2!8m2!3d32.0625322!4d34.7853517!16s%2Fg%2F11lgy4hgbs!19sChIJqdyBgXBLHRURoufM-2s8FFs?authuser=0&hl=iw&rclk=1,Has online booking; Large team (5 doctors); No social media
3b,Reputation Rescue - High Reviews,"מרפאת שיניים ד""ר לב-דור רוני",בת ים,03-507-0088,,3.6,14,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%9C%D7%91-%D7%93%D7%95%D7%A8+%D7%A8%D7%95%D7%A0%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b3391bc4527b:0xa3386a3ea5924218!8m2!3d32.0133193!4d34.7524555!16s%2Fg%2F1tnl3mp9!19sChIJe1LEGzmzAhURGEKSpT5qOKM?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,"מרפאת שיניים, ד""ר לריסה.",בת ים,,,3.6,,0,,,,,,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%93%22%D7%A8+%D7%9C%D7%A8%D7%99%D7%A1%D7%94.%E2%80%AD/data=!4m7!3m6!1s0x1502b30fddbbdf1f:0xe3b1317094b17c69!8m2!3d32.0129734!4d34.7424251!16s%2Fg%2F11g8vbn4t8!19sChIJH9-73Q-zAhURaXyxlHAxseM?authuser=0&hl=iw&rclk=1",No website
3a,Reputation Rescue - Some Reviews,"גורסקי מאיר, פרופ'- רפואת הפה",תל אביב,03-523-6787,,3.5,6,0,,,,,,"https://www.google.com/maps/place/%D7%92%D7%95%D7%A8%D7%A1%D7%A7%D7%99+%D7%9E%D7%90%D7%99%D7%A8,+%D7%A4%D7%A8%D7%95%D7%A4%27-+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b89301b5ecf:0xa8a29ba0099c768a!8m2!3d32.084891!4d34.7790976!16s%2Fg%2F1tht95rz!19sChIJz14bMIlLHRURinacCaCboqg?authuser=0&hl=iw&rclk=1",No website
3a,Reputation Rescue - Some Reviews,ד״ר יניב דגן,בני ברק,054-686-6162,https://dr-dagan.co.il/,3.4,8,7,,,https://easy.co.il/page/25050817,9.3,3,https://www.google.com/maps/place/%D7%93%D7%B4%D7%A8+%D7%99%D7%A0%D7%99%D7%91+%D7%93%D7%92%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4b5567067cbd:0xc001c35c6efe54b7!8m2!3d32.095456!4d34.822553!16s%2Fg%2F11m65xj2y9!19sChIJvXwGZ1VLHRURt1T-blzDAcA?authuser=0&hl=iw&rclk=1,Has online booking; No social media
3a,Reputation Rescue - Some Reviews,"ד""ר רוברט כהן - רפואה אסתטית - פילינג, הזרקות, פלבולוגיה",תל אביב,03-691-3388,http://drcohenrobert.com/,3.4,10,3,,,,,,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%95%D7%91%D7%A8%D7%98+%D7%9B%D7%94%D7%9F+-+%D7%A8%D7%A4%D7%95%D7%90%D7%94+%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%AA+-+%D7%A4%D7%99%D7%9C%D7%99%D7%A0%D7%92,+%D7%94%D7%96%D7%A8%D7%A7%D7%95%D7%AA,+%D7%A4%D7%9C%D7%91%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b5ffa010c09:0xbb0743b790702d73!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11flbdtdk0!19sChIJCQwB-l9LHRURcy1wkLdDB7s?authuser=0&hl=iw&rclk=1",No social media
3a,Reputation Rescue - Some Reviews,Dr Zagulyaev Dental Petah Tikva,פתח תקווה,054-962-0203,https://he.z-dent.co.il/,3.4,5,0,,,,,,https://www.google.com/maps/place/Dr+Zagulyaev+Dental+Petah+Tikva/data=!4m7!3m6!1s0x151d373aae9df3a1:0x6d6c876dc100e7bb!8m2!3d32.0860497!4d34.8867304!16s%2Fg%2F11q9m19d7z!19sChIJofOdrjo3HRURu-cAwW2HbG0?authuser=0&hl=iw&rclk=1,Website error
3,Reputation Rescue,מרפאת ביצ'צ'ו,תל אביב,03-605-0060,https://www.bichacho.clinic/,3.4,,6,,https://instagram.com/bichachoclinic,,,9,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%91%D7%99%D7%A6%27%D7%A6%27%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4bfda63e3b55:0x6a7820dca7878c1!8m2!3d32.0816348!4d34.7892261!16s%2Fg%2F11fn37_915!19sChIJVTs-pv1LHRURwXh4yg2CpwY?authuser=0&hl=iw&rclk=1,Large team (9 doctors)
3a,Reputation Rescue - Some Reviews,"מרום - מרכז רופאים ומומחים לרפואת הפה והשיניים - ד""ר הכט גדעון",רמת גן,03-752-3939,http://maromdc.co.il/,3.3,10,8,https://www.facebook.com/profile.php?id=61578269643193,,,,25,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%95%D7%9D+-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%A8%D7%95%D7%A4%D7%90%D7%99%D7%9D+%D7%95%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%94%D7%A4%D7%94+%D7%95%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%93%22%D7%A8+%D7%94%D7%9B%D7%98+%D7%92%D7%93%D7%A2%D7%95%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4b05e967b961:0xe32b02e16fb0bf47!8m2!3d32.0805779!4d34.801969!16s%2Fg%2F11fp3knknf!19sChIJYbln6QVLHRURR7-wb-ECK-M?authuser=0&hl=iw&rclk=1,Has online booking; Large team (25 doctors); Facebook only
3b,Reputation Rescue - High Reviews,מרפאת שיניים ביאצה,חולון,03-504-0827,,3.1,11,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%99%D7%90%D7%A6%D7%94%E2%80%AD/data=!4m7!3m6!1s0x1502b38334408b59:0x31dec48aa51c841!8m2!3d32.022055!4d34.7695137!16s%2Fg%2F11fjzbfqt3!19sChIJWYtANIOzAhURQchRqkjsHQM?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,מרפאת שיניים,תל אביב,03-523-2722,,3.0,,0,https://www.facebook.com/136184163160008,,https://easy.co.il/page/2661203,9.7,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4bb6b592ec39:0xafa514613d1b412d!8m2!3d32.081588!4d34.7892127!16s%2Fg%2F11k9myxhdp!19sChIJOeyStbZLHRURLUEbPWEUpa8?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,מרפאה - שיאון אבשלום,תל אביב,03-522-1808,,3.0,,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%94+-+%D7%A9%D7%99%D7%90%D7%95%D7%9F+%D7%90%D7%91%D7%A9%D7%9C%D7%95%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4c789f15347b:0xc7c3a004584acafb!8m2!3d32.079743!4d34.773827!16s%2Fg%2F1tdv9bf6!19sChIJezQVn3hMHRUR-8pKWASgw8c?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,"ד""ר אנגלר הנרי",בת ים,03-508-3818,,3.0,6,0,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%A0%D7%92%D7%9C%D7%A8+%D7%94%D7%A0%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b34721543a61:0x13a4c233a0513fa5!8m2!3d32.0258903!4d34.7545051!16s%2Fg%2F1tnl3mpb!19sChIJYTpUIUezAhURpT9RoDPCpBM?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,"בוגן איתמר, ד""ר - רופא שיניים",בת ים,03-952-9292,,3.0,4,0,,,,,,"https://www.google.com/maps/place/%D7%91%D7%95%D7%92%D7%9F+%D7%90%D7%99%D7%AA%D7%9E%D7%A8,+%D7%93%22%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b338df091e37:0x7b2a557e5e2d7b7d!8m2!3d32.0271096!4d34.7491799!16s%2Fg%2F1v_swp7k!19sChIJNx4J3zizAhURfXstXn5VKns?authuser=0&hl=iw&rclk=1",No website
3,Reputation Rescue,מכבי דנט,בני ברק,073-281-4800,,3.0,2,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%9B%D7%91%D7%99+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4be4ba810e4d:0xb44399d2e27a3442!8m2!3d32.0860821!4d34.8303852!16s%2Fg%2F11scym9b8b!19sChIJTQ6BuuRLHRURQjR64tKZQ7Q?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,הירש דוד דר' מרפאת שיניים. Hirsch David Dr.- Dental clinic,בני ברק,03-619-1091,,3.0,4,0,,,,,,https://www.google.com/maps/place/%D7%94%D7%99%D7%A8%D7%A9+%D7%93%D7%95%D7%93+%D7%93%D7%A8%27+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D.+Hirsch+David+Dr.-+Dental+clinic%E2%80%AD/data=!4m7!3m6!1s0x151d4a2ff6ca3871:0x4c7fdf5f9dc91826!8m2!3d32.0867946!4d34.829075!16s%2Fg%2F1tcw0zl1!19sChIJcTjK9i9KHRURJhjJnV_ff0w?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,רופא שיניים דוקטור פיירורקר מנחם משה )מנדל(,פתח תקווה,,,3.0,,0,,,,,,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%95%D7%A7%D7%98%D7%95%D7%A8+%D7%A4%D7%99%D7%99%D7%A8%D7%95%D7%A8%D7%A7%D7%A8+%D7%9E%D7%A0%D7%97%D7%9D+%D7%9E%D7%A9%D7%94+%29%D7%9E%D7%A0%D7%93%D7%9C%28%E2%80%AD/data=!4m7!3m6!1s0x151d3673a3a9fe09:0x169e5b8984757051!8m2!3d32.084041!4d34.887762!16s%2Fg%2F11csqhymp3!19sChIJCf6po3M2HRURUXB1hIlbnhY?authuser=0&hl=iw&rclk=1,No website
3a,Reputation Rescue - Some Reviews,"ד""ר הנרי רון - רופא שיניים, מומחה בשיקום הפה",תל אביב,03-524-8882,http://www.drron.co.il/,3.0,3,6,,,,,4,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%94%D7%A0%D7%A8%D7%99+%D7%A8%D7%95%D7%9F+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%9E%D7%95%D7%9E%D7%97%D7%94+%D7%91%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b88c38768c9:0x2e9605fc63b0b7a4!8m2!3d32.0835285!4d34.7785322!16s%2Fg%2F11g9jy8s_q!19sChIJyWiHw4hLHRURpLewY_wFli4?authuser=0&hl=iw&rclk=1",Has online booking; No social media
3,Reputation Rescue,"ד""ר מלכה כהן רופאת שיניים",בני ברק,053-311-0123,,2.9,,0,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%9C%D7%9B%D7%94+%D7%9B%D7%94%D7%9F+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4a17e84da807:0xe75e5baca38c3c55!8m2!3d32.081155!4d34.841512!16s%2Fg%2F1thszhw_!19sChIJB6hN6BdKHRURVTyMo6xbXuc?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,מרפאת שיניים,בני ברק,03-681-6040,,2.5,2,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4a206486647b:0xceb0fb2bfe126c9f!8m2!3d32.0924884!4d34.8379598!16s%2Fg%2F11hzsvwhj_!19sChIJe2SGZCBKHRURn2wS_iv7sM4?authuser=0&hl=iw&rclk=1,No website
3b,Reputation Rescue - High Reviews,"המרכז הארצי לרפואת כאב דר איתי גור אריה, דר סילביו בריל",תל אביב,053-995-6803,http://pain.co.il/,2.4,12,6,,,,,8,"https://www.google.com/maps/place/%D7%94%D7%9E%D7%A8%D7%9B%D7%96+%D7%94%D7%90%D7%A8%D7%A6%D7%99+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%9B%D7%90%D7%91+%D7%93%D7%A8+%D7%90%D7%99%D7%AA%D7%99+%D7%92%D7%95%D7%A8+%D7%90%D7%A8%D7%99%D7%94,+%D7%93%D7%A8+%D7%A1%D7%99%D7%9C%D7%91%D7%99%D7%95+%D7%91%D7%A8%D7%99%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b936e3e6b07:0xe0ffd081bb74c23b!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11j6ydpqqw!19sChIJB2s-bpNLHRURO8J0u4HQ_-A?authuser=0&hl=iw&rclk=1",Has online booking; Large team (8 doctors); No social media
3a,Reputation Rescue - Some Reviews,"ד""ר רייכל אריה",גבעתיים,03-573-0540,http://raichel.co.il/,1.7,3,2,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%99%D7%99%D7%9B%D7%9C+%D7%90%D7%A8%D7%99%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bb016a10a0d:0x51cef525021d0d26!8m2!3d32.0734032!4d34.8080293!16s%2Fg%2F1tkp20kx!19sChIJDQqhFrBLHRURJg0dAiX1zlE?authuser=0&hl=iw&rclk=1,No social media
3,Reputation Rescue,מרפאת שיניים,פתח תקווה,03-505-0570,https://www.drgefenavi.co.il/he/home,1.5,,8,https://business.facebook.com/dr.avigefen,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d3672e72c31ad:0x2103fa27fc1ff660!8m2!3d32.08596!4d34.884416!16s%2Fg%2F11hzv4vjm8!19sChIJrTEs53I2HRURYPYf_Cf6AyE?authuser=0&hl=iw&rclk=1,Has online booking; Facebook only
3a,Reputation Rescue - Some Reviews,עידן מרכז רפואת שיניים,פתח תקווה,03-934-4990,http://www.doctors.org.il/business/details/area=%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%95%D7%92%D7%95%D7%A9+%D7%93%D7%9F&type=%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D&id=3042&name=%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A2%D7%99%D7%93%D7%9F,1.5,8,6,,,,,,https://www.google.com/maps/place/%D7%A2%D7%99%D7%93%D7%9F+%D7%9E%D7%A8%D7%9B%D7%96+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d367328119e3b:0xd6d7df6aa0bb9c9b!8m2!3d32.085761!4d34.8855642!16s%2Fg%2F11f148qt3f!19sChIJO54RKHM2HRURm5y7oGrf19Y?authuser=0&hl=iw&rclk=1,No social media
3,Reputation Rescue,צילומי שיניים בבני ברק,בני ברק,,,1.2,,0,,,,,,https://www.google.com/maps/place/%D7%A6%D7%99%D7%9C%D7%95%D7%9E%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%A0%D7%99+%D7%91%D7%A8%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4a2539255555:0x30a1aeb595ce1049!8m2!3d32.0863905!4d34.8308965!16s%2Fg%2F11hzsvsqvl!19sChIJVVUlOSVKHRURSRDOlbWuoTA?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,ירמיהו - מוקד רפואת שיניים דחופה - תל אביב יפו,תל אביב,03-543-4345,https://www.clalit.co.il/he/sefersherut/pages/clinicdetails.aspx?ddeptcode=998017,1.0,2,9,http://www.facebook.com/Clalit,https://www.instagram.com/clalit_health/?hl=en,https://easy.co.il/page/27443679,,,https://www.google.com/maps/place/%D7%99%D7%A8%D7%9E%D7%99%D7%94%D7%95+-+%D7%9E%D7%95%D7%A7%D7%93+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%97%D7%95%D7%A4%D7%94+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b8707391881:0x197267fd222115f9!8m2!3d32.0949987!4d34.7752523!16s%2Fg%2F11wx038qc2!19sChIJgRg5B4dLHRUR-RUhIv1nchk?authuser=0&hl=iw&rclk=1,Has online booking
3,Reputation Rescue,מרפאת שיניים לשירותים דנטליים,בת ים,,,1.0,,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9C%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99%D7%9D+%D7%93%D7%A0%D7%98%D7%9C%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33ea35cb009:0x9a0ca749f39d87aa!8m2!3d32.025932!4d34.7470782!16s%2Fg%2F11hzsvvcft!19sChIJCbBcoz6zAhURqoed80mnDJo?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,"ד""ר בינדר גנדי",בת ים,054-473-3059,,1.0,,0,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%91%D7%99%D7%A0%D7%93%D7%A8+%D7%92%D7%A0%D7%93%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b31729482b39:0xdb978c1dd2ebe8d1!8m2!3d32.0183869!4d34.7433042!16s%2Fg%2F1tfn65kg!19sChIJOStIKRezAhUR0ejr0h2Ml9s?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,Стоматологическая клиника доктора Владимира в Бат Яме,בת ים,03-506-3550,https://drvladimir.co.il/,1.0,,5,,,,,,https://www.google.com/maps/place/%D0%A1%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D0%BA%D0%B0+%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D0%B0+%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%B0+%D0%B2+%D0%91%D0%B0%D1%82+%D0%AF%D0%BC%D0%B5/data=!4m7!3m6!1s0x1502b3142b6c7aeb:0xf633d87d8ac1b8f3!8m2!3d32.0196226!4d34.7434806!16s%2Fg%2F11rtf7t4bx!19sChIJ63psKxSzAhUR87jBin3YM_Y?authuser=0&hl=iw&rclk=1,No social media
3,Reputation Rescue,"ד""ר טבדיס גרי",בת ים,03-506-3982,,1.0,,0,,,,,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%98%D7%91%D7%93%D7%99%D7%A1+%D7%92%D7%A8%D7%99%E2%80%AD/data=!4m7!3m6!1s0x1502b33d0483422f:0xc1384484e4598e30!8m2!3d32.0252882!4d34.7431324!16s%2Fg%2F1td2pqf8!19sChIJL0KDBD2zAhURMI5Z5IREOME?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,שן טוב אלישיב,בני ברק,03-678-2030,,1.0,2,0,,,,,,https://www.google.com/maps/place/%D7%A9%D7%9F+%D7%98%D7%95%D7%91+%D7%90%D7%9C%D7%99%D7%A9%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bfcd62e5809:0x74b6ec697f607702!8m2!3d32.0801085!4d34.8394965!16s%2Fg%2F11nfytr67z!19sChIJCVgu1vxLHRURAndgf2nstnQ?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,מרפאת שיניים סולימני,בני ברק,03-619-8958,,1.0,,0,,,,,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A1%D7%95%D7%9C%D7%99%D7%9E%D7%A0%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4a2feba11d49:0x7967b6f02125f00f!8m2!3d32.0873972!4d34.828153!16s%2Fg%2F1tcx4ck5!19sChIJSR2h6y9KHRURD_AlIfC2Z3k?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,"ד. שטרן ניהול מרפאות שיניים בע""מ",פתח תקווה,03-904-8888,,1.0,,0,,,,,,https://www.google.com/maps/place/%D7%93.+%D7%A9%D7%98%D7%A8%D7%9F+%D7%A0%D7%99%D7%94%D7%95%D7%9C+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m7!3m6!1s0x151d3672f1be033d:0xa5028cfcb8d1f862!8m2!3d32.0863084!4d34.8866405!16s%2Fg%2F11b6vb5x28!19sChIJPQO-8XI2HRURYvjRuPyMAqU?authuser=0&hl=iw&rclk=1,No website
3,Reputation Rescue,"""אלהשן""-בהנלת ד""ר אורן אבייב",בני ברק,03-570-3430,https://ellashen.com/,1.0,,8,,,,,,https://www.google.com/maps/place/%22%D7%90%D7%9C%D7%94%D7%A9%D7%9F%22-%D7%91%D7%94%D7%A0%D7%9C%D7%AA+%D7%93%22%D7%A8+%D7%90%D7%95%D7%A8%D7%9F+%D7%90%D7%91%D7%99%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b608211cad9:0xf1226856faba49c3!8m2!3d32.0860721!4d34.8310678!16s%2Fg%2F11y5v6tsr8!19sChIJ2coRgmBLHRURw0m6-lZoIvE?authuser=0&hl=iw&rclk=1,Has online booking; No social media
