name,address,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,easy_url,easy_score,easy_review_count,google_review_count,facebook_review_count,madreviews_count,doctor_count,staff_count,site_score,comments
"קול השן - מרפאת שיניים מרכזית בע""מ","
המכבים 21, בני ברק",בני ברק,03-579-2955,,4.4,16,רופא שיניים,,https://www.google.com/maps/place/%D7%A7%D7%95%D7%9C+%D7%94%D7%A9%D7%9F+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9E%D7%A8%D7%9B%D7%96%D7%99%D7%AA+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m7!3m6!1s0x151d4a289c574705:0x7a82e0a2d78c75f9!8m2!3d32.0927372!4d34.8290987!16s%2Fg%2F1tgn6zsv!19sChIJBUdXnChKHRUR-XWM16Lggno?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:21:58.704859,,,,,,,,,,,,0,No website
דוקטור קיו,"
הרצל 27, פתח תקווה",פתח תקווה,03-931-4141,https://www.doctorq.co.il/,4.5,66,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%D7%95%D7%A7%D7%98%D7%95%D7%A8+%D7%A7%D7%99%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d378ebe1da517:0xf659e0db2e335880!8m2!3d32.0853545!4d34.8861341!16s%2Fg%2F11j307gyxd!19sChIJF6Udvo43HRURgFgzLtvgWfY?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:03.123538,https://www.facebook.com/pg/DoctorQ-240290326414026/posts/,,,,,,,,,7,1,10,Has online booking; Large team (7 doctors); Facebook only
"ד""ר חאלד-ד""ר ראבי מרפאת השיניים ברוטשילד 128 פ""ת","
רוטשילד 128, פתח תקווה, 4933362",פתח תקווה,03-670-9992,https://khaledent.com/,4.6,9,מרפאת שיניים,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%97%D7%90%D7%9C%D7%93-%D7%93%22%D7%A8+%D7%A8%D7%90%D7%91%D7%99+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93+128+%D7%A4%22%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d37efef05cf1f:0xaa2e402e8c843bde!8m2!3d32.0818082!4d34.8833211!16s%2Fg%2F11q9k9rlgf!19sChIJH88F7-83HRUR3juEjC5ALqo?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:07.044357,,,,,,,,,,,1,6,Has online booking; No social media
אל השן,"
רבי עקיבא 88, בני ברק",בני ברק,074-700-3300,https://ellashen.com/,4.5,18,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%90%D7%9C+%D7%94%D7%A9%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a2fe0162bbb:0x1d6e977bb30a03b6!8m2!3d32.0860721!4d34.8310678!16s%2Fg%2F11hzsvt13k!19sChIJuysW4C9KHRURtgMKs3uXbh0?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:11.560440,,,,,,,,,,,9,8,Has online booking; No social media
"ד""ר יוסי שמרלינג, רופא שיניים","
חברון 6, בני ברק, 5142901",בני ברק,03-579-5552,http://www.drshmerling.com/,5.0,9,מרפאת שיניים,שעות פעילות,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%99%D7%95%D7%A1%D7%99+%D7%A9%D7%9E%D7%A8%D7%9C%D7%99%D7%A0%D7%92,+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4a311c3b34f3:0xe7fce5940d52c08!8m2!3d32.0835367!4d34.8264333!16s%2Fg%2F11xkv94wl!19sChIJ8zQ7HDFKHRURCCzVQFnOfw4?authuser=0&hl=iw&rclk=1",מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:14.986374,,,,,,,,,,,,2,No social media
"ד""ר וייס דנטל אסתטיקס - מרפאת שיניים בפתח תקווה","
עזרא גבאי 3, פתח תקווה",פתח תקווה,054-593-4425,https://dr-vaiss.co.il/,5.0,14,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%95%D7%99%D7%99%D7%A1+%D7%93%D7%A0%D7%98%D7%9C+%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%A1+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d37d81b8bcaa3:0xdeee06d2e9c49f56!8m2!3d32.0939067!4d34.8630108!16s%2Fg%2F11n0vhf3fq!19sChIJo8qLG9g3HRURVp_E6dIG7t4?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:19.671940,,,,,,,,,,1,,7,Has online booking; Single practitioner; No social media
דר' שמעונוב ברוך,"
הרב יעקב לנדא 9, בני ברק, 5155022",בני ברק,03-940-0045,,5.0,6,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%A9%D7%9E%D7%A2%D7%95%D7%A0%D7%95%D7%91+%D7%91%D7%A8%D7%95%D7%9A%E2%80%AD/data=!4m7!3m6!1s0x151d4b3ca55c198b:0xaa93602c08e34ccc!8m2!3d32.0799457!4d34.8329146!16s%2Fg%2F11h22pkr8r!19sChIJixlcpTxLHRURzEzjCCxgk6o?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:24.316440,,,,,,,,,,,,0,No website
"ד""ר חומסקי אריה Д-р Хомский Арье","
חיים עוזר 31, פתח תקווה",פתח תקווה,03-959-5405,https://drhomsky.co.il/,4.9,34,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%97%D7%95%D7%9E%D7%A1%D7%A7%D7%99+%D7%90%D7%A8%D7%99%D7%94+%D0%94-%D1%80+%D0%A5%D0%BE%D0%BC%D1%81%D0%BA%D0%B8%D0%B9+%D0%90%D1%80%D1%8C%D0%B5%E2%80%AD/data=!4m7!3m6!1s0x151d37ec0f2b66cf:0x2dd1791e6eeb5920!8m2!3d32.0860364!4d34.8875359!16s%2Fg%2F11lgrvysr1!19sChIJz2YrD-w3HRURIFnrbh550S0?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:28.488546,,,,,,,,,,1,,9,Has online booking; Single practitioner; No social media
"ד""ר אבי גפן - מרפאת שיניים","
ההסתדרות 20, פתח תקווה",פתח תקווה,03-505-0570,https://www.drgefenavi.co.il/,5.0,10,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%91%D7%99+%D7%92%D7%A4%D7%9F+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d37ad5f460719:0x3237ed462b8be0b9!8m2!3d32.0859271!4d34.8859038!16s%2Fg%2F11gy66tx92!19sChIJGQdGX603HRURueCLK0btNzI?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:32.797766,https://business.facebook.com/dr.avigefen,,,,,,,,,,,8,Has online booking; Facebook only
"מרפאת שיניים ד""ר קפלן","
דוד וולפסון 9, פתח תקווה",פתח תקווה,03-904-6661,https://www.facebook.com/%D7%93%D7%A8-%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%A7%D7%A4%D7%9C%D7%9F-331460657493227/,4.2,19,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A7%D7%A4%D7%9C%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d36726b76b11d:0x9de83d4dbf1bf86c!8m2!3d32.0866218!4d34.8883682!16s%2Fg%2F1v85w6k7!19sChIJHbF2a3I2HRURbPgbv0096J0?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:37.243751,https://www.facebook.com/%D7%93%D7%A8-%D7%93%D7%A0%D7%99%D7%90%D7%9C-%D7%A7%D7%A4%D7%9C%D7%9F-331460657493227/,,,,,,,,,,,1,Site is just a Facebook page
כללית סמייל כפר גנים - פתח תקווה,"
העצמאות 65, קומה 1, פתח תקווה",פתח תקווה,03-513-2800,https://www.clalitsmile.co.il//clinic/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%9B%D7%9C%D7%9C%D7%99%D7%AA-%D7%A1%D7%9E%D7%99%D7%99%D7%9C-%D7%A4%D7%AA%D7%97-%D7%AA%D7%A7%D7%95%D7%95%D7%94-%D7%9B%D7%A4%D7%A8-%D7%92%D7%A0%D7%99%D7%9D/,2.4,40,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+%D7%9B%D7%A4%D7%A8+%D7%92%D7%A0%D7%99%D7%9D+-+%D7%A4%D7%AA%D7%97+%D7%AA%D7%A7%D7%95%D7%95%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d35e4f6c7c62d:0xf12e9c51c449cdba!8m2!3d32.0742854!4d34.8699868!16s%2Fg%2F11bwbx2dpt!19sChIJLcbH9uQ1HRURus1JxFGcLvE?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:40.738322,,,,,,,,,,15,13,7,Has online booking; Large team (15 doctors); No social media
"Зубной врач Екатерина Шиферштейн - ADent רופא שיניים ד""ר שיפרשטיין יקטרינה","
קניון לב העיר, חובבי ציון 46, פתח תקווה, 4936261",פתח תקווה,03-913-1415,https://adent.co.il/,5.0,19,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D0%97%D1%83%D0%B1%D0%BD%D0%BE%D0%B9+%D0%B2%D1%80%D0%B0%D1%87+%D0%95%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B0+%D0%A8%D0%B8%D1%84%D0%B5%D1%80%D1%88%D1%82%D0%B5%D0%B9%D0%BD+-+ADent+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A4%D7%A8%D7%A9%D7%98%D7%99%D7%99%D7%9F+%D7%99%D7%A7%D7%98%D7%A8%D7%99%D7%A0%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d37d71e3f3d63:0x8249142cd0bb8189!8m2!3d32.0894586!4d34.8858737!16s%2Fg%2F11q2rz5sy0!19sChIJYz0_Htc3HRURiYG70CwUSYI?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:44.751046,,,,,,,,,,,,9,Has online booking; No social media
"מרפאת שיניים ד""ר גבריאל יאגודייב","
רבי עקיבא 93, בני ברק, 5154116",בני ברק,03-505-9303,,4.9,8,מרפאת שיניים,המקום ייסגר בקרוב · בשעה 20:00 · ייפתח ביום יום ב׳ בשעה 9:00,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%92%D7%91%D7%A8%D7%99%D7%90%D7%9C+%D7%99%D7%90%D7%92%D7%95%D7%93%D7%99%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b1168cc29bb:0x5e11248733b9b6e8!8m2!3d32.0860133!4d34.831885!16s%2Fg%2F11kwjvpr_l!19sChIJuynMaBFLHRUR6La5M4ckEV4?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:49.255908,,,,,,,,,,,,0,No website
מרפאת ד״ר נאסר מונג׳ד - סניף בני ברק,"
מנחם בגין 40, בני ברק",בני ברק,054-462-7693,,5.0,,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%93%D7%B4%D7%A8+%D7%A0%D7%90%D7%A1%D7%A8+%D7%9E%D7%95%D7%A0%D7%92%D7%B3%D7%93+-+%D7%A1%D7%A0%D7%99%D7%A3+%D7%91%D7%A0%D7%99+%D7%91%D7%A8%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4b8c485068d5:0x9972a404db0f6544!8m2!3d32.092405!4d34.831096!16s%2Fg%2F11wvrmj8_v!19sChIJ1WhQSIxLHRURRGUP2wSkcpk?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:53.062637,,,,,,,,,,,,0,No website
מרפאת שיניים,"
ההסתדרות, פתח תקווה",פתח תקווה,03-505-0570,https://www.drgefenavi.co.il/he/home,1.5,,רופא שיניים,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d3672e72c31ad:0x2103fa27fc1ff660!8m2!3d32.08596!4d34.884416!16s%2Fg%2F11hzv4vjm8!19sChIJrTEs53I2HRURYPYf_Cf6AyE?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:22:57.626736,https://business.facebook.com/dr.avigefen,,,,,,,,,,,8,Has online booking; Facebook only
רוז מדיקס,"
נורדאו 29, פתח תקווה",פתח תקווה,03-930-5566,http://rozmedics.co.il/,3.9,18,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%A8%D7%95%D7%96+%D7%9E%D7%93%D7%99%D7%A7%D7%A1%E2%80%AD/data=!4m7!3m6!1s0x151d3672913f6efd:0xe0e7113d0d71d4cf!8m2!3d32.0873622!4d34.886391!16s%2Fg%2F11g6n_gyxf!19sChIJ_W4_kXI2HRURz9RxDT0R5-A?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:01.676158,https://www.facebook.com/%D7%A8%D7%95%D7%96-%D7%9E%D7%93%D7%99%D7%A7%D7%A1-%D7%A8%D7%A4%D7%95%D7%90%D7%AA-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%AA-318366811632670/,,,,,,,,,,2,8,Has online booking; Facebook only
"מרפאת שיניים ברמת גן השתלות ציפויים ואסתטיקה - ד""ר אלי נבו","
שדרות יצחק גרשטנקורן 30, בני ברק",בני ברק,03-618-4457,,4.9,11,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A8%D7%9E%D7%AA+%D7%92%D7%9F+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A6%D7%99%D7%A4%D7%95%D7%99%D7%99%D7%9D+%D7%95%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+-+%D7%93%22%D7%A8+%D7%90%D7%9C%D7%99+%D7%A0%D7%91%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4a372ba25c35:0xc177afad0ccb53f4!8m2!3d32.0815184!4d34.8268238!16s%2Fg%2F1tdj7pck!19sChIJNVyiKzdKHRUR9FPLDK2vd8E?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:06.230065,,,,,,,,,,,,0,No website
מרפאת שיניים דר' מארק,"
קלישר‬‎ 32-34, פתח תקווה",פתח תקווה,03-933-2525,http://www.drmarc.co.il/,4.9,9,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%A8%27+%D7%9E%D7%90%D7%A8%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d3670d4b336f1:0xec0dd0db7b123569!8m2!3d32.0808977!4d34.8929683!16s%2Fg%2F11c6q14js1!19sChIJ8Taz1HA2HRURaTUSe9vQDew?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:10.327279,https://www.facebook.com/login/device-based/regular/login/?login_attempt=1&next=https%3A%2F%2Fwww.facebook.com%2Fpeople%2F%25D7%259E%25D7%25A8%25D7%25A4%25D7%2590%25D7%25AA-%25D7%25A9%25D7%2599%25D7%25A0%25D7%2599%25D7%2599%25D7%259D-%25D7%2593%25D7%25A8-%25D7%259E%25D7%2590%25D7%25A8%25D7%25A7%2F100057119903832%2F%3Fpnref%3Dlhc,,,,,,,,,,1,8,Has online booking; Facebook only
מרפאת שיניים עירונית,"
אחד העם 31, פתח תקווה, 4950708",פתח תקווה,03-905-2550,,4.0,2,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A2%D7%99%D7%A8%D7%95%D7%A0%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d3737762cc933:0x2220274b4d2d6422!8m2!3d32.0843!4d34.8873233!16s%2Fg%2F11g4d91v19!19sChIJM8ksdjc3HRURImQtTUsnICI?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:14.603130,,,,,,,,,,,,0,No website
מכבי דנט,"
רבי עקיבא 86, בני ברק",בני ברק,073-281-4800,,3.0,2,מרפאת שיניים,,https://www.google.com/maps/place/%D7%9E%D7%9B%D7%91%D7%99+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4be4ba810e4d:0xb44399d2e27a3442!8m2!3d32.0860821!4d34.8303852!16s%2Fg%2F11scym9b8b!19sChIJTQ6BuuRLHRURQjR64tKZQ7Q?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:19.229875,,,,,,,,,,,,0,No website
רפואת השן,"
רבי עקיבא 65, בני ברק",בני ברק,03-619-2885,,4.0,3,מרפאת שיניים,,https://www.google.com/maps/place/%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%94%D7%A9%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4bfa8450a091:0xc77e3874ceb8455e!8m2!3d32.086637!4d34.82982!16s%2Fg%2F11h5vksb4v!19sChIJkaBQhPpLHRURXkW4znQ4fsc?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:23.119495,,,,,,,,,,,,0,No website
עידן מרכז רפואת שיניים,"
ההסתדרות 16, פתח תקווה",פתח תקווה,03-934-4990,http://www.doctors.org.il/business/details/area=%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%95%D7%92%D7%95%D7%A9+%D7%93%D7%9F&type=%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D&id=3042&name=%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A2%D7%99%D7%93%D7%9F,1.5,8,מרפאת שיניים,,https://www.google.com/maps/place/%D7%A2%D7%99%D7%93%D7%9F+%D7%9E%D7%A8%D7%9B%D7%96+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d367328119e3b:0xd6d7df6aa0bb9c9b!8m2!3d32.085761!4d34.8855642!16s%2Fg%2F11f148qt3f!19sChIJO54RKHM2HRURm5y7oGrf19Y?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:26.114156,,,,,,,,,,,36,6,No social media
מרקוביץ- מרכז מומחים ברפואת שיניים,"
דוד בן גוריון 13, בני ברק, 5126017",בני ברק,03-618-8989,https://www.facebook.com/profile.php?id=100090727504351,5.0,,מרפאת מומחים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A7%D7%95%D7%91%D7%99%D7%A5-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%91%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b1afeac9ae5:0xb137cce12e70ec3a!8m2!3d32.0935483!4d34.8226154!16s%2Fg%2F11t7k6zf_k!19sChIJ5Zqs_hpLHRUROuxwLuHMN7E?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:29.551996,https://www.facebook.com/profile.php?id=100090727504351,,,,,,,,,,,1,Site is just a Facebook page
Happy Smile - חיוך שמח,"
ההסתדרות 26, קומה 14, פתח תקווה",פתח תקווה,050-471-2467,https://www.happy-smile.co.il/,5.0,12,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/Happy+Smile+-+%D7%97%D7%99%D7%95%D7%9A+%D7%A9%D7%9E%D7%97%E2%80%AD/data=!4m7!3m6!1s0x151d4b31b89c974d:0xeb7fc13246dcdb1f!8m2!3d32.0863083!4d34.8866405!16s%2Fg%2F11r6z9zls2!19sChIJTZecuDFLHRURH9vcRjLBf-s?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:34.395798,https://www.facebook.com/happysmileil/,https://www.instagram.com/reel/DT-phmDjaKO/,,,,,,,,5,,8,Has online booking; Large team (5 doctors)
"מרפאת שיניים ד""ר יעקובוב","
ההגנה 7, פתח תקווה",פתח תקווה,054-922-5892,,5.0,,מרפאת שיניים,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%99%D7%A2%D7%A7%D7%95%D7%91%D7%95%D7%91%E2%80%AD/data=!4m7!3m6!1s0x1502b589f7e2ca0d:0x2210c357322e34b5!8m2!3d32.0876107!4d34.8846908!16s%2Fg%2F11h0bn4wty!19sChIJDcri94m1AhURtTQuMlfDECI?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:38.241629,,,,,,,,,,,,0,No website
מאוחדת,"
הרב יעקב לנדא 4, בני ברק",בני ברק,03-615-9600,https://www.meuhedet.co.il/,3.6,48,רופא,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4a3be0e28da1:0xf960ad9f1cbc4be1!8m2!3d32.0789363!4d34.8333116!16s%2Fg%2F11d_2fpkk_!19sChIJoY3i4DtKHRUR4Uu8HJ-tYPk?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:42.330453,https://www.facebook.com/meuhedet.il/,,,,,,,,,,,9,Has online booking; Facebook only
"מרפאת שיניים ד""ר כבודוב","
רבי טרפון 10, בני ברק",בני ברק,03-570-0557,,5.0,2,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%9B%D7%91%D7%95%D7%93%D7%95%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b3cf32ca8cb:0xf438ca9a01b49224!8m2!3d32.0864494!4d34.8280061!16s%2Fg%2F11sv1kckkj!19sChIJy6gs8zxLHRURJJK0AZrKOPQ?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:47.056841,,,,,,,,,,,,0,No website
הירש דוד דר' מרפאת שיניים. Hirsch David Dr.- Dental clinic,"
רבי עקיבא 66, כניסה 3, בני ברק",בני ברק,03-619-1091,,3.0,4,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%94%D7%99%D7%A8%D7%A9+%D7%93%D7%95%D7%93+%D7%93%D7%A8%27+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D.+Hirsch+David+Dr.-+Dental+clinic%E2%80%AD/data=!4m7!3m6!1s0x151d4a2ff6ca3871:0x4c7fdf5f9dc91826!8m2!3d32.0867946!4d34.829075!16s%2Fg%2F1tcw0zl1!19sChIJcTjK9i9KHRURJhjJnV_ff0w?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:50.974625,,,,,,,,,,,,0,No website
אור השן בני ברק - רשת מכוני צילומי שיניים,"
מגדל לב העיר, רבי עקיבא 86, קומה 7, בני ברק",בני ברק,03-618-6020,https://or-hashen.co.il/,3.6,14,צילום שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%90%D7%95%D7%A8+%D7%94%D7%A9%D7%9F+%D7%91%D7%A0%D7%99+%D7%91%D7%A8%D7%A7+-+%D7%A8%D7%A9%D7%AA+%D7%9E%D7%9B%D7%95%D7%A0%D7%99+%D7%A6%D7%99%D7%9C%D7%95%D7%9E%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4a255210dd0f:0x75d3e886068a5331!8m2!3d32.0860941!4d34.8304054!16s%2Fg%2F11f4l9g_ww!19sChIJD90QUiVKHRURMVOKBobo03U?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:54.183665,,,,,,,,,,,,9,Has online booking; No social media
מרפאת שיניים ד'ר קנופף בוריכוביץ,"
מצדה 7, קומה 17, בני ברק, 5126112",בני ברק,03-673-0206,http://kbdental.co.il/,4.4,44,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%27%D7%A8+%D7%A7%D7%A0%D7%95%D7%A4%D7%A3+%D7%91%D7%95%D7%A8%D7%99%D7%9B%D7%95%D7%91%D7%99%D7%A5%E2%80%AD/data=!4m7!3m6!1s0x151d4b3a2e63b75d:0x496763e364dd8e8f!8m2!3d32.093684!4d34.8245878!16s%2Fg%2F11f7kmgjbk!19sChIJXbdjLjpLHRURj47dZONjZ0k?authuser=0&hl=iw&rclk=1,מרפאת שיניים פתח תקווה בני ברק,2026-02-22T19:23:58.715326,https://he-il.facebook.com/knbodental,,,,,,,,,9,9,8,Has online booking; Large team (9 doctors); Facebook only
