segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text,review3_name,review3_stars,review3_text,review4_name,review4_stars,review4_text,review5_name,review5_stars,review5_text,facebook_url,instagram_url,email
4b,No Website + Good,Victor's Auto Services,"1714 W Grant St, Phoenix, AZ 85007",Phoenix,Arizona,(602) 253-9449,,4.5,11,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Victor's%20Auto%20Services&query_place_id=ChIJ0yc5I9UTK4cRVd9hB8uNY_c,Central City South,no,auto repair shop,auto_repair,2026-03-11T16:22:33.683Z,ChIJ0yc5I9UTK4cRVd9hB8uNY_c,Suzanne Chamberlain,5,"Victor was an angel!! I was trying to get the hub off my 08 tundra for a week and nobody could seem to help me. I spent countless hours each day either on the phone or in person and still, nothing. I was at Victor's for 10 min total and he …",Derek Sigurdson,5,I've had victor work on a few different vehicles over the last 5 years.  They've always done a great job and do their best to get things done when they promise.,Tlahuicole XIII,5,"My dad, my brother and myself have used this shop for more than 20 years. He is a very honest man!",Drew Hill,1,My mom bought her car from over here,los amaral,5,Great competent mechanic.,,,
4b,No Website + Good,Kelly's Automotive Repair Services,"3640 E Washington St, Phoenix, AZ 85034",Phoenix,Arizona,(602) 481-0844,,4.5,22,"Auto repair shop, Auto radiator repair service, Brake shop, Oil change service",Monday: 7 AM to 5 PM | Tuesday: 7 AM to 5 PM | Wednesday: 7 AM to 5 PM | Thursday: 7 AM to 5 PM | Friday: 7 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Kelly's%20Automotive%20Repair%20Services&query_place_id=ChIJgcYIfd8OK4cRmbqKST75rdE,Central City,no,auto repair shop,auto_repair,2026-03-11T16:22:34.756Z,ChIJgcYIfd8OK4cRmbqKST75rdE,Breanna Ercolani,5,"I’m leaving this review a little late- however 2 months ago when my brakes went out on my Beetle. This shop was able to get the part, repair it, and return my car less than 24 hours later. I dropped it off at 4pm on a Friday too! I’m so happy with both the service and the price. I will for sure be returning for any future repairs. ☺️",Oh Snap,5,"My battery went dead and the mechanic saw me right away and identified and fixed the issue quickly. Soon after picking up my car I brought it back to have the idle adjusted and he did that for me free of charge and after hours. A great guy, trustworthy, and reliable. I will definitely come back for my future auto needs.",Chris Ajluni,5,"I realized I had a flat right before I had to be in to work and I called, Rob after finding KARS on google-he answered, and even though he wasn’t at his garage yet he fit me in and allowed me to get my flat fixed AND change my oil. Finally …",Patrick Gosselin,1,Updated review:  Rob was unable to fix my original issue (still charged me) and has since ghosted me when trying to give him more business to fix my issue.    I would try a bigger shop first personally …,Melanie Harmann,5,"I needed my radiator replaced and not only could he squeeze us in on a sunday evening but he got it done in an hour! and he cleaned our engine and hubcaps! Very polite, to the point, and reasonable rates! new favorite business in tempe! my little pickup truck is lookin' fresh now thanks to Kelly's.",,,
4b,No Website + Good,Tire Shop & Auto Maintenance,"3502 E McDowell Rd, Phoenix, AZ 85008",Phoenix,Arizona,(480) 394-1526,,4.5,14,Tire shop,Monday: 8 AM to 7:30 PM | Tuesday: 8 AM to 7:30 PM | Wednesday: 8 AM to 7:30 PM | Thursday: 8 AM to 7:30 PM | Friday: 8 AM to 7:30 PM | Saturday: 8 AM to 7:30 PM | Sunday: 8 AM to 7:30 PM,https://www.google.com/maps/search/?api=1&query=Tire%20Shop%20%26%20Auto%20Maintenance&query_place_id=ChIJw6RL9NENK4cRQIsD1SpfoXk,Camelback East Village,no,auto repair shop,auto_repair,2026-03-11T16:22:35.940Z,ChIJw6RL9NENK4cRQIsD1SpfoXk,D S,5,Showed up with a half hour left. Went out to start my driving shift and found a flat and needed to get on the road. I figured I'd match the replacement and I got two good tires in less than a half an hour. Great service and reasonable price on summer last minute replacements. Will visit again,KL,5,Great friendly professional service. Thank you!,Gabe Lujan,4,"I was in need of a good spare tire for my truck.  I stopped by and was attended quickly   . Got a good deal on a good quality used spare. Mounted my new spare got rid of my old one. Took me 17mins. And was
back on the rd.",Ron Breitenbach,5,Flat tire replacement fast on a Sunday thanks for getting me back on the Road,Annay Lopez,5,Best place for tires good deal on spare tire,,,
4b,No Website + Good,Rico Auto Body & Repair,"4455 E University Dr C, Phoenix, AZ 85034",Phoenix,Arizona,(480) 331-6555,,4.5,32,"Auto body shop, Air conditioning repair service, Auto glass shop, Auto repair shop, Mechanic, Painting, Towing service",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Rico%20Auto%20Body%20%26%20Repair&query_place_id=ChIJ91DVRxUIK4cRh-3M050ofYM,Willeen Acres,no,auto repair shop,auto_repair,2026-03-11T16:22:35.940Z,ChIJ91DVRxUIK4cRh-3M050ofYM,Anna X,5,I came in to get minor work done due to a scratch/dent on my car. Rico and his guys are all very polite and did an amazing job making my car look brand new again. …,Christopher Frady (CFrady),5,"Fantastic, affordable service. My intercooler cracked and my transmission failed on the highway around the corner from this shop. I managed to get the transmission working enough to pull up to the garage and was immediately assisted. Rico …",Jason Potter,5,Rico Auto is a great full service shop with honest and friendly staff. The repairs they made on my vehicle were timely and well done. They work with your insurance company on insurance claims and provide excellent quality service for a great price.,Matt Lee,1,Labor rate is $75/ HR.  To do what I asked them took 1 HR and 15 minutes. They charged me $180?  They said because two people worked on it.  Wait So I'm paying for each mechanic to work on my car?  Fair price? Yeah right.  I will not be …,Steve Li,5,"My friend referred me to this place. And you know what, they really did a good job and make you satisfied. After inspection, they will explain what causes the problem and how to fix it. Nice and kind. What's more, the price is unbeatable! …",,,
4b,No Website + Good,Harold's Transmissions and Auto Care,"1539 W Broadway Rd, Phoenix, AZ 85041",Phoenix,Arizona,(602) 243-9343,,4.5,91,"Transmission shop, Mechanic, Oil change service, Truck repair shop",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 9 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Harold's%20Transmissions%20and%20Auto%20Care&query_place_id=ChIJccq9WKgRK4cRnCAqUe-uPUk,South Mountain Village,no,auto repair shop,auto_repair,2026-03-11T16:22:41.560Z,ChIJccq9WKgRK4cRnCAqUe-uPUk,Jess Casne,1,"I came here for a oil check on my transmission, the guy wanted to charge $85 to stick a dipstick in. He also wanted to sell me the dipstick for $250 for a $11 dipstick! Beware …",Javier Gonzalez,5,"Rafael fixed my transmission leak for a very good price. It was far less than what i was expecting to pay. Great work as well. Still don't have a problem with my transmission. Been a couple weeks and my car is riding smooth. With no leaks.
I will definitely recommend them to family and friends.",samuel cruz,5,"I would like to thank Rafael his wife and family,  for the good service they've done on both of my Tahoe's transmissions.  I would highly recommend your business to anyone that needs good ,reliable honest transmission work done to make this …",Stephen Horton,5,"I bought an old Chrysler in great shape from original owner. I took it over to Harold's today for new plugs, hoses, radiator flush, etc. Rafael  serviced the trans. a couple months back and I was very happy with their work, so much so, that …",ME. E.,1,"I chose to come to this place for a transmission fluid change just because of the good reviews, but after the car was serviced, I checked the fluid just to find out that it looks the same as before. I doubt they did anything...",,,
4b,No Website + Good,Seventh Ave Lube & Tune,"1015 N 53rd Ave, Phoenix, AZ 85043",Phoenix,Arizona,(602) 265-5527,,4.5,90,Oil change service,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Seventh%20Ave%20Lube%20%26%20Tune&query_place_id=ChIJZ52jrPoSK4cR3D_dxWyDHPs,Coronado Commerceplex,no,auto repair shop,auto_repair,2026-03-11T16:22:43.170Z,ChIJZ52jrPoSK4cR3D_dxWyDHPs,Jessica Barney,4,I love the fact that they take the time to look and understand what is going on and had a solution for me also recommendation on what I needed this place is a good place I also had my oil change and brakes is all done here it was a good experience,Randall Girard,1,"Although they've been great in person, discovered the oil access panel was missing on my skid plate after having the oil changed. I called and was told ""if its missing, it must not have been there before the oil change"" …",raqvet0607,5,"These guys did a great job, they were quick, friendly and professional. The owner even offered to pick up my truck at the Phoenix Veterans Affairs, change the oil then return it, that’s great service. Also offered and honored a Millitary Discount.",Amada Hernandez,5,Great experience with this shop. They did my oil change and checked my brakes for a very reasonable price. Staff was very friendly and professional. Definitely my go to mechanic shop from now on.,Sam Frazier,2,"The techs and receptionist were great. But meeting Victor the owner concerning issue, disrespectful and extremely abrupt. At no time did I feel he wanted to solve the issue. I was the only customer there and there was no rush. Loss of confidence in his establishment.",,,
4b,No Website + Good,BKS Auto Repair,"9204 N 10th Ave, Phoenix, AZ 85021",Phoenix,Arizona,(602) 327-8191,,4.5,20,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=BKS%20Auto%20Repair&query_place_id=ChIJ-2VmvxhtK4cReneuE4Ji0iU,Foothill Acres,no,auto repair shop,auto_repair,2026-03-11T16:22:46.391Z,ChIJ-2VmvxhtK4cReneuE4Ji0iU,Brian Banasek,5,Great place I would get your Car done there very good The Best,Elaine T,4,Jose the owner is a good nice man. Service was excellent on air conditioner replacement on my KIA Soul. I will recommend his shop to other and great price!,Steven P.,5,Was recommended by a friend and Jose didn’t disappoint. Found my mechanic!,BGZORO Genovese,5,Can I just say attention to detail and very thorough at both vehicles I’ve brought here and very efficient and reasonable price. I highly recommend Jose R and his staff to satisfy your needs and set you up for success thank you again!!!,Coley Monique,1,My truck went in for A transmission installation told me a week but every time it was time for me to come pick up my truck he added another week it took him 3 weeks,,,
4b,No Website + Good,Maestro Mufflers & Auto Repair,"9036 N 12th Ave, Phoenix, AZ 85021",Phoenix,Arizona,(602) 997-0906,,4.5,66,"Auto repair shop, Diesel engine repair service, Driveshaft shop, Truck repair shop",Monday: 8:30 AM to 4 PM | Tuesday: 8:30 AM to 4 PM | Wednesday: 8:30 AM to 4 PM | Thursday: 8:30 AM to 4 PM | Friday: 8:30 AM to 4 PM | Saturday: 8:30 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Maestro%20Mufflers%20%26%20Auto%20Repair&query_place_id=ChIJLTXxQqhtK4cRy3-DrFRP53s,Foothill Acres,no,auto repair shop,auto_repair,2026-03-11T16:22:47.425Z,ChIJLTXxQqhtK4cRy3-DrFRP53s,Bora,5,"Maestro’s was exactly what I was looking for, so happy I found this place. I ripped the exhaust off my Jeep off-roading and needed something higher clearance that didn’t interfere with my suspension and didn’t require replacing the entire …",Paul Valencia,5,"Mario is a no nonsense, very honest man that is also an experienced mechanic. I had an amazing experience as he did the work for half of what I was quoted at another shop, and the car works 💪.  You can't go wrong. …",Patricia GILLEM,5,Been going to this establishment for car repairs for 20 years are longer great customer service reasonabley priced  excellent mechanics never disappointed and,Nathan Michael Espinosa,1,Charged $50 for one weld. $50 minimum. Didn't tell me to until he had already done it.,Topher C,5,"Very helpful. Went over my Driveline on my big Crew Cab Chevy truck, and showed me what needs to be done. He will  be doing the work, when I bring him back the parts. Very honest.",,,
4b,No Website + Good,KM Automotive Repairs & Sales,"16601 N 25th Ave #111, Phoenix, AZ 85023",Phoenix,Arizona,(602) 748-9532,,4.5,41,Auto repair shop,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://www.google.com/maps/search/?api=1&query=KM%20Automotive%20Repairs%20%26%20Sales&query_place_id=ChIJx06XPMFvK4cRGqPcRRBD9-Y,Black Canyon Industrial Park,no,auto repair shop,auto_repair,2026-03-11T16:22:48.966Z,ChIJx06XPMFvK4cRGqPcRRBD9-Y,Rachel Enright,5,"Kristina and her team are salt of the earth people. They really saved my boyfriend and I on the start of our road trip, and we couldn’t be more grateful. They picked up our call first thing in the morning, and we were in the shop within the …",Tierra Mines,5,"They did such an amazing job on my car, I was driving a car that wasn’t doing so good, they got me in in 2 days and then did all my repairs and a full detail in 1 day! So impressed with their service!",Stalinprabu Munusamy,5,"My experience was excellent. The repair was done quickly and correctly, and the car feels like new after replace my headlight and lot of details and lot of additional work that I added to looks good . The kristina and her husband was …",Andrew Willis,5,"This repair shop blew my mind and every other shop out of the water. The second I pulled up, I felt completely taken care of.  They were transparent, kind, and knowledgeable, not to mention eager to solve my issue and educate me going …",JaNiya Price,5,"Christina was truly an angel. I showed up later
in the evening with a tire issue after another repair didn’t hold, and she went above and beyond to help me when she didn’t have to. She took the time to …",,,
4b,No Website + Good,Napa Auto Care Center,"3540 E Indian School Rd, Phoenix, AZ 85018",Phoenix,Arizona,(602) 955-3861,,4.5,19,"Auto repair shop, Auto parts store",Monday: 7:30 AM to 5:30 PM | Tuesday: 7:30 AM to 5:30 PM | Wednesday: 7:30 AM to 5:30 PM | Thursday: 7:30 AM to 5:30 PM | Friday: 7:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Napa%20Auto%20Care%20Center&query_place_id=ChIJpckHw6sNK4cRzZIQLeCxezs,Camelback East Village,no,auto repair shop,auto_repair,2026-03-11T16:22:49.665Z,ChIJpckHw6sNK4cRzZIQLeCxezs,tanya martinez,5,Once again Gary's guys came through for me. This time I've been leaking coolant and noticed other issues. Gary's guys diagnosed my issue same day provided me a estimate. And had my baby all fixed up and ready for pick up the next day. These guys are honest and reliable.,Tanya Martinez,5,Gary and his staff are one of a kind!! I've taken my SUV to him twice. Once was for my power steering that went out and just recently for my master cylinder breaking system. Both times excellent customer service and work done in a timely …,CW Builds,2,"They installed a new knuckle that was done well. They replaced upper control arms which have ball joints are leaking 2 months later. They did an oil change, over filled the oil and bent my dipstick severely. They charged me to fix door rod …",J M,5,"Gary and his crew are top notch! Took my 09 Impala in for a clunking sound, found out it was the power steering hose. Called me and said thats what my issue is and said everything else was solid in the suspension. That was my concern when I …",Shelby Newbolt,5,"I just had the best experience at Napa Auto Care. Had been trying to get my car inspected all month and was told by multiple other places to expect a 3-5 hour wait. This was done in less than 20 minutes. They are efficient, kind, and good people. Thank you for making my experience so wonderful!",,,
4b,No Website + Good,Memo's Auto Body Shop & Collision Repair,"16833 N 27th St, Phoenix, AZ 85032",Phoenix,Arizona,(602) 421-6206,,4.5,27,Auto body shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Memo's%20Auto%20Body%20Shop%20%26%20Collision%20Repair&query_place_id=ChIJ27xcVOtxK4cRkZwGfrg-h8w,Paradise Valley Village,no,auto repair shop,auto_repair,2026-03-11T16:22:50.423Z,ChIJ27xcVOtxK4cRkZwGfrg-h8w,Ryleigh W.,5,"I can’t thank Memo and his son Bill enough for the incredible job they did on my 4Runner! The attention to detail and quality of work is top-notch, and my truck looks brand new. It’s clear that they take pride in their craft and treat every …",Rosa,5,I had a car accident and a friend of mine told me about memos. I dropped off my Honda accord and they did the rest. Took care of the whole process with insurance . …,laura farley,5,"I was in a accident , I brought my car to a few places and was either getting charged a lot more because my cars color was “ harder to paint “ or was getting quoted for extra things I never asked for or needed. I finally went to Memo’s and …",Andy Bravo,5,Had the AC go out on my wife's car and it was doozy of a job. Billy it got it done quick and the work was flawless. Air blows cold as winter now! I also had them fix a nice dent on one of the doors and it looks practically new. I would definitely recommend Memo's.,Guadalupe,5,I have lived in this area many years and have used memos autobody shop many times  they care about customers and work very hard i am happy with all the repairs they have done for me.  They  really care and I trust them 100 percent. THANK YOU!!!,,,
4b,No Website + Good,Katy Auto Repair,"5333 E 5th St, Katy, TX 77493, USA",Houston,TX,(281) 391-6704,,4.5,44,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=432195519011622494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Katy, TX",auto_repair,2026-03-11T15:48:17.461459,ChIJCdNIKoMmQYYRXg404Ih3_wU,Jay LeJeune,5,"I ran over something on I10 heading East, asked around at my work 1 colleague suggested Katy Auto Repair. Showed up there explained my situation, I didn't get his name,I'm guessing the owner pulled it around put it on the rack and found my …",Darryl Olison,5,"So glad I found this place! Respectable, reasonable pricing, informative, and most importantly genuine mechanic work. Give this place a try before you go to any over-charging franchise auto shop.",Toni DeMaio,5,They are the best in Katy. I trust them completely. 🌟🌟🌟🌟🌟 …,Larry Curry,5,"I've dealt with Sean for years and the service has always been excellent. He's knowledgeable, professional &amp; reasonable. I'm a customer for life",Max,5,"This man truly is honest and trustworthy!
I came to him concerning my brake lights going out. He advised me on buying the replacement assembly on Amazon and how to properly install them. …",,,
4b,No Website + Good,Billy Lowery Automotive,"3535 Preston Ave, Pasadena, TX 77505, USA",Houston,TX,(281) 487-7071,,4.5,98,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 4:30 PM | Tuesday: 8:00 AM – 4:30 PM | Wednesday: 8:00 AM – 4:30 PM | Thursday: 8:00 AM – 4:30 PM | Friday: 8:00 AM – 4:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2980661716315663971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906390,ChIJmVDx-u6YQIYRY-6Z7AlwXSk,Amy Lundell,5,"My parents have been going to Lowery’s for decades. My mom is constantly telling me how Lowery’s has taken care of her vehicle to her satisfaction for fair (or even at times, zero) cost. As her daughter who lives out of town, I can’t …",Ron Hicks,5,Very clean shop and customer service area.  Was in the shop today and spoke with Tony.  Tony provided Diagnostic results and was very honest and very helpful. I will be a return customer for sure.,Brian,1,Effective 8-28-25. I was told you cannot bring your own parts. (The week before it was ok)  Even though almost all other shops you can. Also check other shops on labor costs. This shop is higher than all the shops I called for the same …,Enereya Salazar,5,Great great work! Top of the line mechanical work! I recommend talk to Tony! He will make sure you are taken care of. Honest people!,Mary,5,They always do a great job repairing my car and their customer service is great too.,,,
4b,No Website + Good,Harbor Auto Services,"7510 Lyons Ave, Houston, TX 77020",Houston,Texas,(713) 673-6303,,4.4,91,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 9 AM to 1 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Harbor%20Auto%20Services&query_place_id=ChIJe04ZhfW7QIYRRKl2_MmFgQg,Denver Harbor / Port Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:15.959Z,ChIJe04ZhfW7QIYRRKl2_MmFgQg,Lawrence Wade,1,Referred a client here for service today and the owner Nick was extremely unprofessional. My client called to inquire about a Porsche repair and he was highly recommended by me in the past. This is no longer the case. He answered the phone …,David Almaguer,5,"Very professional and courteous. They might need to hire a couple of helpers or at least another mechanic. Nick is very knowledgeable and trustworthy!
I will definitely be coming back.",Renee' Bullock,1,"While getting inspected yesterday Nickolaus
Said any AC issues bring back to me!
Next morning. No cold air blowing! …",Carolyn Jenkins,5,Very good shop I’ve been going there for nearly 10 years and they stand by their work. Their prices are very reasonable as well and the turnaround is great.Thanks Nick for always showing up for me…,Kaneshia McCully,5,Mr. Nick is a great mechanic he knows his stuff and tries to remember customers. He is passionate about his wok and the safety of others and their vehicles. He is very pleasant and does right by me and my daughter. Thanks Nick for your …,,,
4b,No Website + Good,Brother's Auto Repair,"8810 Madera Rd, Houston, TX 77078",Houston,Texas,(713) 635-7746,,4.4,26,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Brother's%20Auto%20Repair&query_place_id=ChIJbwnIYI-6QIYR_3Qg8tjOue4,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:15.960Z,ChIJbwnIYI-6QIYR_3Qg8tjOue4,Theresa Montgomery,5,They're honest and tell you what's going on unfortunately I have to go to another shop but the guy was real nice Mr Felton,Tyrell Redd,1,"I was recommend by a AAA driver. DO NOT do business with these guys. Ron (the short man) is unprofessional, doesn't work in a timely manner, and he's condescending when he's speaking with you. I was told the job would take about a week and …",andrea pickron,5,Amazing service 👏.....best mechanic I've ever had …,Tyreik Redd,1,Didn't do the job correctly,Michael Gray,5,Very good service I recommend them anytime thank you,,,
4b,No Website + Good,Rey's Auto Care,"12627 Market St, Houston, TX 77015",Houston,Texas,(713) 451-5406,,4.4,23,Auto repair shop,Monday: 9 AM to 7 PM | Tuesday: 9 AM to 7 PM | Wednesday: 9 AM to 7 PM | Thursday: 9 AM to 7 PM | Friday: 9 AM to 7 PM | Saturday: 9 AM to 7 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Rey's%20Auto%20Care&query_place_id=ChIJ-TmvUlujQIYRcs04jfk-cqQ,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:16.855Z,ChIJ-TmvUlujQIYRcs04jfk-cqQ,Marisa Dartez,5,Mr. Reye and his son are amazing people. Services are impeccable. Prices are reasonable. They do right by women and everyone who goes here. I will always bring my cars here.,sierra,5,Rey and his father has been consistently helpful with every repair and although I don’t love on this side of town anymore I still drive there. No one else touches my car,Soren Rosenthal-Montemayor,5,I called Rey one day on such short notice. The hood on my Nissan wouldn't close for some reason and I couldn't get it up again. I called Rey on my lunch break and he answered the phone promptly and told me to come in. I told him I was on …,SassyLady G2G,1,"I visited this establishment based on a referral I received from a family member. I purchased an alternator for my vehicle and took it to Mr. Rey to install. While my vehicle was there, throughout our contact, Mr.Rey was very flirtatious …",Mckenzie Browning,5,Super helpful and nice  my car was having trouble on the way to work went above and beyond to get my broken hood opened fixed the issue and made shur the broken hood was shut before I got back on the road .,,,
4b,No Website + Good,Z's Auto & Muffler Shop #2,"9007 Jensen Dr, Houston, TX 77093",Houston,Texas,(713) 694-8700,,4.4,109,"Auto repair shop, Muffler shop, Wheel alignment service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Z's%20Auto%20%26%20Muffler%20Shop%20%232&query_place_id=ChIJq23a3re5QIYR-B4xOsmkGvo,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:17.877Z,ChIJq23a3re5QIYR-B4xOsmkGvo,Tiara Allen,5,"Fantastic experience! This shop was affordable, convenient, and quick. The workers were polite, knowledgeable, and got the job done fast without any hassle. Highly recommend!",Trishonna jones hi my,5,Z’s Auto is an amazing place to get your vehicle fixed. I spoke with Fernando over the phone he gave me an affordable price and it didn't change. He  was very professional and courteous. I needed a front arm suspension and cv joints. I got …,Angelica Brackins,5,I highly recommend this auto shop. They are amazing and I really love this place. They are up front with you from the beginning and do not try to beat you out of your money. Every time my husband and I have dealt with them we left fully satisfied. They are professional and honest.,Royalty Burdette,1,::  DONT RECOMMEND :::: I'm so grateful I found this shop these guys are amazing got my car running right prices are affordable!!! Will recommend this shop to everyone ... Thank you!!! Definitely be back for their services....  :: UPDATE::: …,J Hrndz (jess),5,Great knowledgeable mechanics. Fernando is professional and so is the owner. I highly recommend my friends to have mechanical work done at this location on JENSEN.,,,
4b,No Website + Good,Motor Haus Services & Collision,"8410 E Hardy Rd, Houston, TX 77093",Houston,Texas,(713) 694-5228,,4.4,106,Auto body shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 9 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Motor%20Haus%20Services%20%26%20Collision&query_place_id=ChIJpZncWEy4QIYRBnrQ8Kw_z8s,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:17.877Z,ChIJpZncWEy4QIYRBnrQ8Kw_z8s,Genevieve Valentine,5,"Polo and the crew at Motor Haus were knowledgeable, kind and patient. They communicated well for the repair work that needed to be done after an accident. They made a stressful situation easy for me to solve and they even have a rental car to use while repairs are being done!!",Jordan Payne,4,Polo took care of me! All though it took a while it was well worth the wait! I was side swiped by an uninsured driver. Polo and his team even gave me a loaner car while my rental car replacement expired. Thank you again for bringing my car back to life,Alicin Stien,5,"This is by far the most helpful, friendly and hard working Collision Repair Center and Mechanic shop I've ever had the pleasure of dealing with. The staff are extremely professional and knowledgeable. I don't live close by but I well definitely be back if I need anything.",Juliet Williams,5,"Absolutely amazing experience! Palo Caballero was on top of everything — super professional, friendly, and made the whole process easy and stress-free. The customer service was outstanding, and the work on my car was flawless. I’m beyond …",Paul Higdon,5,"I got in a car accident about a month ago and the tow truck towed my truck to the yard right next to motorhaus. After about a week of it sitting there i went to get a few things out of it and while doing so met Mark, who works for …",,,
4b,No Website + Good,ME Car Care,"932 N Shepherd Dr, Houston, TX 77008",Houston,Texas,(713) 869-3621,,4.4,84,"Auto repair shop, Air conditioning repair service, Muffler shop, Vehicle inspection service",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=ME%20Car%20Care&query_place_id=ChIJ001mMyzHQIYRRGMnmIcQqTo,Greater Heights,no,auto repair shop,auto_repair,2026-03-11T16:22:18.898Z,ChIJ001mMyzHQIYRRGMnmIcQqTo,Chandria Davis,1,I went to an auto shop near my home in which I’ve been to before to get my brakes checked. After getting the information that the mechanic needed to take my car on the test drive to check my suspension I was then told my brakes were fine. …,Rodney Ray,5,"Wish I could give more stars! I called this morning about a state inspection and was told to bring it by and that it would take 10 minutes. I brought it by and it took 10 minutes lol. Then, I noticed when they pulled the car out of the …",Alphy Lopez,1,Stop in on my Harley had gotten a flat dude got all mad and shit cause I stopped and proceeded to try and just put a plug in it for just a moment and when I asked if I could borrow some air he wigged out wouldn’t depend on this guy to fix or help you with any of your issues,Jonathan Morris,5,"I was leaving MKT when I noticed I had a flat so I found the closest auto repair shop hoping they could fix my tire. At first the place seemed a little sketchy, it clearly used to be a Meineke Car Care and the new owner has done the bare …",Jessica Mesa,5,"I have come here twice and each time has been amazing! As a woman going to a mechanic, I was scared that I would get scammed or overcharged but every time I came here, the mechanic would actually show me on the car the issues or lack …",,,
