segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text,review3_name,review3_stars,review3_text,review4_name,review4_stars,review4_text,review5_name,review5_stars,review5_text,facebook_url,instagram_url,email
4b,No Website + Good,State Inspection & Lube,"2630 Chestnut Ridge Rd, Kingwood, TX 77339",Kingwood,Texas,(281) 358-4787,,4.6,248,"Auto repair shop, Car inspection station",Monday: 8:30 AM to 5 PM | Tuesday: 8:30 AM to 5 PM | Wednesday: 8:30 AM to 5 PM | Thursday: 8:30 AM to 5 PM | Friday: 8:30 AM to 4 PM | Saturday: 8:30 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=State%20Inspection%20%26%20Lube&query_place_id=ChIJg_Pc2rOyQIYRIO7JQ7MGAko,Kingwood,no,auto repair shop,auto_repair,2026-03-11T16:22:58.347Z,ChIJg_Pc2rOyQIYRIO7JQ7MGAko,Nick Knepper,5,"This is a great company. They are very polite, extream fast service and do fantastic work. I highly recommend them!",Steven Ziegelheim,5,Service was quick and friendly. I was in and out in no more than 10 minutes.  Definitely coming back next year,Irvin,5,"Great place, and fast. It took 5-10 minutes, and it was nice.",Kelly Keifer,5,In and out in a flash!! I was so surprised at how fast the inspections are now that they have new guidelines for inspections. The place was tidy enough and the service was friendly,Jon Holbrook,5,Hidden gem. Always fast and friendly service.,,,sales@tirebuddy.com
4b,No Website + Good,Cesar Paint & Body Shop,"2950 Shaver St, Pasadena, TX 77502, USA",Houston,TX,(281) 818-7114,,4.9,221,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 8:00 AM – 7:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=9523041029818065183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Pasadena, TX",auto_repair,2026-03-11T15:48:28.978871,ChIJlYRTqxWYQIYRH6HGg1yjKIQ,ana perez,5,Had work done on my dad’s truck and came out looking ✨FLAWLESS✨ Looks like there was no damage there. Really impressed by the job well done. …,Stephanie Lezo,5,"Quick service, I dropped my car off Saturday morning to get my dent and chipped paint fixed and it was ready Monday afternoon. They even cleaned ny car, inside and out. Exceptional work, great quality and very reasonable prices! I will definitely be recommending this place to family and friends.",Johnathan Murillo,5,Got rear ended couple of days ago and needed my back bumper and tailgate fixed to my 2024 2500 GMC Denali. They got my truck in and out quick and did an amazing job on it. Saved me a lot of money compared to other places and was quality work. Very friendly and reasonable people. Recommend 10/10.,Eric Vega,5,Went in to get my bed liner done and came out with color matched mirrors and a few other new items to my truck.  Can’t beat the prices they offer.  very reasonable and very professional.  I will definitely go back for other needs.  Work was done super fast.  Dropped off at 9am picked up by 5p. I thought I was at the cleaners.,aleida aguilar,5,Cesar body shop fixed my 2024 Toyota Corolla in less than a week after being hit! Him and his team did an amazing job like if no crashed had happened and I couldn’t be happier! I definitely recommend them 1000x! Thanks Cesar for being so helpful!,https://www.facebook.com/p/Cesar-Body-Shop-100054423087204,https://www.instagram.com/cesarpaintandbodyshop,cesarbodyshop2017@gmail.com
4b,No Website + Good,Imports & American Auto Services,"304 N Center St, Mesa, AZ 85201, USA",Phoenix,AZ,(480) 969-3311,,4.8,216,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: 8:00 AM – 1:00 PM | Sunday: Closed,https://maps.google.com/?cid=2765805793871108195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125904,ChIJ_V9Gy8GnK4cRY5hnNbcdYiY,Karime L,5,"I had been dealing with loud, frustrating noises coming from my car for many months and was honestly stressed about what it might be.Nothing seemed to fix the noises. When I brought it here, Mike was so helpful, him and his team are …",Melinda Edenfield,5,"I have used this shop since 2008- I trust Ali and crew implicitly with all of our families vehicles. They are honest, hardworking and fair! The only mechanics in AZ I trust and refer!",Sofía Matuš,5,"Took my car for an issue with my front lights, everything was fixed quickly on a Saturday morning, very respectful and kind people, I’ll certainly be a returning customer!",Shianne G.,5,"Did great work, had car in and out within 2 days. Very professional over the phone and explained what needed repairs.",Jaelon Lacy,5,I have had a fantastic experience here at this european auto centre. I was recommended by a friend. All the gentlemen have been extremely pleasurable to work with and treated my Volvo named Lola with the utmost of respect. There are 3-4 …,https://www.facebook.com/p/Imports-American-Auto-Service-100067323643219,,importsandamerican@gmail.com
4b,No Website + Good,Affordable Mobile Mechanic,"6223 E Rochelle St, Mesa, AZ 85215, USA",Phoenix,AZ,(602) 698-2987,,4.8,208,"car_repair, service, point_of_interest, establishment",Monday: 5:30 AM – 6:00 PM | Tuesday: 5:30 AM – 8:00 PM | Wednesday: 5:00 AM – 8:30 PM | Thursday: 6:00 AM – 6:00 PM | Friday: 6:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2742809606178871184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125953,ChIJ6aPnDB2lK4cRkBfSBs5qECY,Nathan Baker,5,"Mike came out same day, 911 emergency to get the job finished. I normally try to do all of my repairs myself, but the removal of this wheel hub had me working it for 2 days. Mike came along and showed it who's Boss!. Here and Gone in less than a hour. 100% satisfied.",Alison White,5,"Michael is reliable, prompt, well priced and friendly. I was pleasantly surprised to have him answer the phone and then be on site with 30 minutes of my request for service. My concern was an alternator and not urgent but to him it mattered …",Rusty Dean,5,Mike is honest and gives you a quote before service. Super friendly guy allowed me to watch and learn. Quick and never had to call him back for adjustments. Great affordable pricing. He has helped me a few times now and wish I wrote reviews …,Above You,5,"Mike is my mechanic for everything from now on, this is the best mechanic experience I have ever had. He is straight to the point and won't leave until the job is done. If you need help with your car and can't trust anyone, trust this man he is a God send. He even came after I paid him to help me with another small issue.",LADYLEWIS81,5,"I was in disbelief but overjoyed when this gentleman ""Mike the Mechanic"" came to assist me with my car trouble at 9pm. He came fully prepared with almost every equipment and tool you can think of. It was like being at mechanic shop. Thee …",,https://www.instagram.com/outtheremobilemechanic,azmobilemaintenancemechanic@gmail.com
4b,No Website + Good,Just Right Car Care Center,"1718 S Texas 6, Houston, TX 77077",Houston,Texas,(281) 741-0606,,4.5,198,"Auto repair shop, Mechanic",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Just%20Right%20Car%20Care%20Center&query_place_id=ChIJa2NqugLcQIYRETHX8bwYuUc,Westside,no,auto repair shop,auto_repair,2026-03-11T16:22:44.194Z,ChIJa2NqugLcQIYRETHX8bwYuUc,Karthik Vaddi,5,"""Great service at Just Right Car Care Center!  Quick, friendly, and they explained everything clearly.  Reasonable prices too.  Highly recommend!""",Sathish Ram,5,I had a very pleasant experience with this Car Care Center. I had to replace my engine splash guard for which I requested a quote from another center which is close to this one and I received insane quote as well as they requested to change …,Thi Luong,5,"Got recommended by a friend, gave them a try and now I’m forever their loyal customer.
Super professional, take them 5’ to diagnose what wrong with my car. And their …",Ahmad Boss,5,Best mechanic shop in town best prices and no hustling people honest people are the best people to work with highly recommend,Alexandrea Wright,1,Got an oil change back in February and they didn’t properly install my oil filter causing an oil leak I had to get my oil change from somewhere else to get the problem resolved when I called just right car care to notify them of the issue …,https://www.facebook.com/p/Just-Right-Car-Care-Center-100063935135103,https://www.instagram.com/justrightcarcare1,justrightcarcare@gmail.com
4b,No Website + Good,Menard Auto Repair,"2638 E Main St, Mesa, AZ 85213, USA",Phoenix,AZ,(480) 844-2245,,4.9,197,"auto_parts_store, car_repair, service, store, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=9608933865255352167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125869,ChIJ0SxnOh2mK4cRZzfErHDKWYU,C Dream,5,"I had a really great experience with my new mechanic. From the moment I pulled in, they were friendly, genuinely kind, and took the time to understand my situation. They gave me an honest evaluation of what my car actually needed, without …",Joshua Porterfield,1,The angry small man with the beard running the shop has no idea what he's doing. He does not care if the repair is made or if its just rigged up to get the customer home. Heater core leaking after one year spewing coolant all over the …,Trevor,5,Dan &amp; Danielle are super! Dan took the time to listen and try everything leaving nothing uncovered. In the end as a last effort replacing the fuel tank was the problem. I'm very happy I brought my vehicle to Dan and will continue to have …,Elizabeth Osborne (Lyzi Berry),5,I have never like a family member at a mechanic before - but that is truly how they treat you. I stumbled upon them while in need of a new radiator - they pushed things around to get me in and out before close - and never made me feel like …,Jordyn Santschi,5,"I’ve now had multiple great experiences with Menard Auto Repair, and I can confidently say they’re one of the most honest and reliable shops I’ve ever worked with. Every time I bring my Subaru in, they explain things clearly, never try to …",https://www.facebook.com/p/Menard-Auto-Repair-Shop-100087199944782,,menardsauto@gmail.com
4b,No Website + Good,Salah's Auto Repair,"3707 Crossview Dr, Houston, TX 77063",Houston,Texas,(713) 977-5313,https://www.facebook.com/salahsauto?mibextid=LQQJ4d,4.7,190,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Salah's%20Auto%20Repair&query_place_id=ChIJqR0AD6rDQIYRpQcZm7tja5I,Westside,no,auto repair shop,auto_repair,2026-03-11T16:22:58.226Z,ChIJqR0AD6rDQIYRpQcZm7tja5I,Tamika Brown,5,I've known Salah for over 20 years. He has worked on several of my vehicles. He has never let me down on diagnosing the issue and make sure the job was done efficient and swiftly&gt; this guy is makes you feel like you're apart of his family every time you walk through the door. His entire staff are absolutely great!!!!!,Zana Tello,5,"This is the best auto shop in Houston!! I came in with so many car problems, breaks needed to be changed, battery changed, and an oil change. This is my one stop shop. It’s also family owned. The owner is so sweet, will never up charge you, and is an honest man.",Fran Cummings,5,"Great repair shop ! Awesome service &amp; service techs. Highly recommended to anyone - minor service or major jobs.
10 ☆  Experience &amp; Perfection in 1
Oil change &amp; brake pad replacement .",mojovoyager,5,I have been driving for close to five decades and have had many encounters with a wide variety of individual proprietor and chain auto repair shops to keep my primary source of efficient and reliable transportation running and churning out …,Artem Marketer,1,"Dangerous place, staff will be nice to you and you will feel like ""family"", but this ""family"" will not fix your car and will try to take all your money. Where do I start... …",https://www.facebook.com/salahsauto,,salahsauto@gmail.com
4b,No Website + Good,Century Automotive Repair,"2041 Allen Genoa Rd, Pasadena, TX 77502, USA",Houston,TX,(713) 475-2483,,4.7,187,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=13772778511176065106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Pasadena, TX",auto_repair,2026-03-11T15:48:25.906314,ChIJq-8TUv-XQIYRUmDIqBW9Ir8,Kristin Orsini,5,"I highly recommend Century Automotive! The team is professional, fair, honest, and more than reliable. My family and I have been coming here for a couple of years now. It’s so nice to have someone to go to that you know you can trust and …",Rhiannon Morris,5,"Amazing communication, customer service, and quality of work! They got my difficult Volkswagen Beetle back on the road in less than 2 days.",Elizabeth Ortiz,5,"I have been coming here for about 25 years! I always come here to get my inspections done. They are honest, understanding, and very detailed in their work. They will notify you if there's a glitch and not force you to use their mechanical …",Julio Palomino,5,"Love everything about this place staff, work fast pick up, great pricess whent in with my bmw335i they got it fixed within 3 days other shop took like 2 moths and didn't even fix the problem thankyou to century automotive repair!!!",Cenovio Garza,1,Well we had a bad experience and they fix one item and then they created another problem that cost us a lot of money at the dealership,https://www.facebook.com/CenturyAutomotiveRepairs,,centuryautomotiverepairs@comcast.net
4b,No Website + Good,Leo's Body Shop,"2720 Crossview Dr, Houston, TX 77063, USA",Houston,TX,(713) 789-4130,,4.9,180,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=1310828111486637112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Houston, TX",auto_repair,2026-03-11T15:48:04.401239,ChIJGfT22AnDQIYRONTB6jj_MBI,Ernesto Hernandez,5,"Those guys are awesome, they speed up my car repair, it was so fast, so neat. Leo's face shows happiness and pleasure when it comes to his job, all the crew is special. This is my second experience with them and it can't be better... …",OneLove.Erica,5,"My experience at Leo’s was extremely amazing! I was taken care of as if I were family and that is important since I am not from Houston or Texas. Finding good and trustworthy mechanics in a new city can be intimidating, especially for …",Shayne B,5,"Definitely the only body shop I would ever take my vehicles too in Houston. I’ve been using them for over 15 years on all my vehicles BMWs,  Land Rovers, Maserati they do it all! I’ve been referring all my friends there for years as well, …",Hydro Cronus,5,"I just wanna say this is a fantastic body shop. They did an excellent job for my 2024 GR86. Before and after photos will be included. The price was very reasonable, the people were very friendly, everything was straight forward no upsells …",Stephanie Mier,5,"My hood wouldn’t open on my Nissan Murano. I called Mossy - they wanted $200 to look at it, and $100-$300 more to fix it. I went to Leo’s. Nicest people ever! He quickly assessed it, ordered the part, fixed it 2 days later for $95! What a wonderful, little family business. Thank you, Leo!",https://www.facebook.com/pages/leos-auto-repair/142372412475377,,info@elizabethanthonyhouston.com
4b,No Website + Good,Old Katy Car Care,"27233 Hwy Blvd, Katy, TX 77494, USA",Houston,TX,(281) 848-9825,,4.8,156,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4684177967334851663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto repair shop Katy, TX",auto_repair,2026-03-11T15:48:17.461383,ChIJM4ALJiQkQYYRT4S0HwuLAUE,Noemi S,5,"We had an unexpected issue pop up with our car while on a trip to San Antonio, and being an hour and a half away from home made it even more stressful. We showed up at this shop with only about an hour left before they were closing, and …",Donald Davis,5,The company I work for uses Old Katy Car Care for our fleet service and they take excellent care of those vehicles giving us every bit of information we need to keep our vehicles road worthy. With that knowledge I took my personal truck …,John Slaughter,5,"These guys helped calm me down. I thought my issue was going to be a big, expensive fix. They took a look and made a small suggestion....and it wound up only costing me just under two hundred bucks for something I thought was going to be …",Derek Gonseaux,5,"Honest to the point of sending work away if it’s better for the customer. One time my transmission was under Chevy warranty (unknown to me), but Ulysses checked it out, told me his thoughts (which he was right on), what to say to Chevy, and …",Cheryl Miller,5,I took my vehicle in to Old Katy Car Care to have my brakes changed and they did an awesome job. I would recommend them to anyone. They’re friendly and honest people. They don’t try to rob you blind by trying to convince you that you need repairs that you don’t really need.,https://www.facebook.com/p/The-Car-Masseuse-of-Old-Katy-100078717134622,https://www.instagram.com/katy_carmeets,info@cityofkaty.com
4b,No Website + Good,Ray's Auto Electric,"5823 Edgemoor Dr, Houston, TX 77081",Houston,Texas,(713) 661-8189,,4.6,156,Auto repair shop,Monday: 8:15 AM to 6 PM | Tuesday: 8:15 AM to 6 PM | Wednesday: 8:15 AM to 6 PM | Thursday: 8:15 AM to 6 PM | Friday: 8:15 AM to 6 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Ray's%20Auto%20Electric&query_place_id=ChIJ9dE5XyHCQIYRBYw2NKRuGiw,Gulfton,no,auto repair shop,auto_repair,2026-03-11T16:23:05.008Z,ChIJ9dE5XyHCQIYRBYw2NKRuGiw,G.,5,"I'm new to the area and I needed my car fixed. My Air conditioner stopped working and living here in Houston, you NEED Air conditioning!! My vanity mirror lights stopped working and my license plate light was very dim. Ruben called me and …",Patricia looker,5,"I continue to enjoy, trust and appreciate the quuality service l am guaranteed to receive when l bring my vehicle to Ray's Auto Electric. After 40 plus years of satisfaction, whether rendered by Chris or any other of the first rate experts; …",Pastor John Pyles,5,I took my 76 Eldorado to these guys with multiple electrical problems.  When I called the first time and asked for Chris he said he was backed up about 3 weeks.  I waited and called back and he got me in.  It was WELL WORTH THE WAIT!!! …,Itza Yd,1,"I went this morning to this location Feb 24, 2025 for all the lights brake sensors came out on my Honda civic 2022. I explained to the front desk Hispanic gentleman that a previous mechanic check my brakes, caliper motors, rankin pinion, …",Santos G.,5,Had an electrical issue that I had on my Dodge Charger regarding my Amp fuse. I had gone to 2 other places they couldn't help me and I found this place and I'm glad they fixed the issue and found other problems with the other fuses 100% would recommend to come here. 10/10 🙂 …,https://www.facebook.com/p/Rays-Auto-Repair-Carwash-100063838003825,https://www.instagram.com/raysautorepairncarwash,raysautoelectric@earthlink.net
4b,No Website + Good,West Houston Auto A/C Repair LLC,"19412 FM 1093, Richmond, TX 77407",Richmond,Texas,(832) 407-3849,,4.9,154,Auto air conditioning service,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 1 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=West%20Houston%20Auto%20A%2FC%20Repair%20LLC&query_place_id=ChIJj9EytyrfQIYRQIYsZvUHzZw,Westside,no,auto repair shop,auto_repair,2026-03-11T16:22:48.928Z,ChIJj9EytyrfQIYRQIYsZvUHzZw,Qriz Pol,5,"Found this auto ac shop randomly via google. I was so impressed with my experience dealing with Efrain, he is an honest man and have very reasonable service fee. He was able to diagnose my car’s ac problem quickly and was able to fix it with no time. Im glad i found a trusted auto ac shop and will recommend it to friends and family.",jose urdiales,5,"The owner Efrain is amazing, if you need Ac work done right , he is your man! He uses a machine to both vacuum and add the correct amount according to vehicle specifications. Unlike others with gauges not so good. I’ve taken 2 vehicles already and both times nothing but excellent work. Damn right I’ll recommend him!!",K Bari,5,Had a great experience with Efrian. Brought my classic car here which I had no hope in getting the AC fixed. Thought I would stop by at this shop and see how it goes. Just in a few days I was out of there with ice cold AC in my car. Efrian …,Brianna Diaz,5,"Efrain and his crew really just gave one of the best experiences I have had personally with an auto mechanic shop. My car was having A/C issues and after not getting any help at another mechanic, I came across his business and reached out. …",T Fields,5,"God led me to this amazing man, Efrain! I have been dealing with AC issues and various mechanics for 2 months. Just as I was about to give up, I did one last Google search for auto AC repair near me. Several places came up but I was drawn …",https://www.facebook.com/westhoustonautorepair,https://www.instagram.com/nwesthoustonautorepair,westhoustonautoacrepair@gmail.com
4b,No Website + Good,Jacks Automotive Services,"2623 E McDowell Rd, Phoenix, AZ 85008",Phoenix,Arizona,(602) 273-0717,,4.6,147,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Jacks%20Automotive%20Services&query_place_id=ChIJKW5-OegNK4cRI7ZIlELRigA,Del Rey,no,auto repair shop,auto_repair,2026-03-11T16:22:29.218Z,ChIJKW5-OegNK4cRI7ZIlELRigA,Josh,5,"Very honest place came in for a engine repair for drill and tap was quoted 4k for parts and labor, significantly cheaper than the 5k+ quotes I was getting around the area. Couldn't afford the repair so I came in months later with my engine …",Don Prenovost,1,Didn’t fix the problem. Kyle said was just timing of the leak didn’t even make it home and was blowing warm. Took it back the next day and he wanted to charge me again for everything he just did. Iam sorry but i had a service company for …,Amanda Fritz,5,"Very friendly staff who know what they are doing. Bee using them for a few yeara now, and will be the only place i take my vehicles to. Highly recommend",Candice Buenabenta,5,"If you want good reliable, honest work, definitely come here i have been bringing my car here for the last year, And they never disappoint they are hardworking and honest Highly recommend",qotec ™,5,"In a world where shady mechanics charge exorbitant prices for services that aren't needed, I was very scared to bring my car anywhere to get it fixed. The kind folks at Jack's clearly value HONESTY and INTEGRITY, and working with them was a …",https://www.facebook.com/p/Jacks-Automotive-Service-100057528816874,https://www.instagram.com/jacksdetailgarage,JACKSAUTO001@GMAIL.COM
4b,No Website + Good,Friendly Car Care,"10002 Aldine Westfield Rd, Houston, TX 77093",Houston,Texas,(713) 694-8810,,4.7,146,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Friendly%20Car%20Care&query_place_id=ChIJnSFGB9O5QIYRiuJMpwNHb3M,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:13.947Z,ChIJnSFGB9O5QIYRiuJMpwNHb3M,Mary,5,"We have been going there for years! The brothers are honest with you! Only place we go. We also bought a car there at my request  without all the sensors, which I love my 07Rav4. Check them out!",NaiNai,5,Went in for a quick quote for my front bumper because it was hanging loose and the young guy named Solomon gave me a quote and TEMPORARILY FIXED MY BUMPER so it wouldn't completely fall off until I'm able to bring my car back for them to fit it!,Bobby Romano,5,"Excellent service as well as knowledge on just about any issue you could be having with your vehicle, recommend 100%.",Sgt Major E J S,5,"Mr Patel &amp; his Brother...&amp; the Mechanics are First Class Professionals.They take care of my Jeep Wrangler....on inspections.No scammers @ this location. They all are good /decent People.  E J S,Sgt Major, TXARNG..also with Shaver Auto Paints, part-time.",Nikki Tutt-Garrett,5,I've had overall great service at Friendly Car Care. The Staff are always helpful and friendly. I love my truck,https://www.facebook.com/p/Friendly-Car-Care-100077421916659,,friendlycarcare@gmail.com
