name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
The Calm Manor Spa & Boutique,"
3466 E Broad St, Statesville, NC 28625, United States",North,Charlotte,+1 704-500-1657,https://thecalmmanor.glossgenius.com/,,,Health and beauty shop,Show open hours for the week,https://www.google.com/maps/place/The+Calm+Manor+Spa+%26+Boutique/data=!4m7!3m6!1s0x88515922e8972041:0x98c210f8a63ae1dc!8m2!3d35.8067203!4d-80.8105491!16s%2Fg%2F11mlhm64jd!19sChIJQSCX6CJZUYgR3OE6pvgQwpg?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:08.891000,,https://www.instagram.com/thecalmmanor,,,,,7,yes,Has online booking; Has online booking; Thin content,5,Digitally Absent,Group,No reviews,
704 Glow & More,"
121 N Center St #201, Statesville, NC 28677, United States",North,Charlotte,+1 704-883-4248,https://estheticsbyalley.glossgenius.com/,5.0,1,Esthetics service,Show open hours for the week,https://www.google.com/maps/place/704+Glow+%26+More/data=!4m7!3m6!1s0x885159da8cff1f11:0x51614970b9ba61b!8m2!3d35.78529!4d-80.88906!16s%2Fg%2F11xtm9b901!19sChIJER__jNpZUYgRG6abC5cUFgU?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:17.323996,,,,1,,,6,yes,Has online booking; No social media; Has online booking; Thin content,2,"Warm Digital, No Proof",Unknown,Fresh,7d ago
The Rock Statesville,"
970 Davie Ave, Statesville, NC 28677, United States",North,Charlotte,+1 704-761-8249,http://www.therockstatesville.com/,4.4,68,Gym,Closed · Opens 6:30 am Thu,https://www.google.com/maps/place/The+Rock+Statesville/data=!4m7!3m6!1s0x8851598366804053:0xab249ef97fcd955a!8m2!3d35.7946311!4d-80.873935!16s%2Fg%2F1th6fjvd!19sChIJU0CAZoNZUYgRWpXNf_meJKs?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:28.009950,,,,,,,,,Enrichment error: Page.query_selector: Unable to adopt element handl,1,Leaky Funnel,Unknown,Fresh,30d ago
Body and Soul Massage Therapy,"
276 Old Mocksville Rd #600, Statesville, NC 28625, United States",North,Charlotte,+1 704-872-5551,https://www.massagebook.com/biz/BodySoulMassageTherapy,4.9,27,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/Body+and+Soul+Massage+Therapy/data=!4m7!3m6!1s0x885159108142af73:0x3abd2e012b91c593!8m2!3d35.8211356!4d-80.8288919!16s%2Fg%2F11cp87l9p5!19sChIJc69CgRBZUYgRk8WRKwEuvTo?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:34.357669,,,,27,,,3,no,No social media; No mobile viewport; Thin content,1,Leaky Funnel,Unknown,Fresh,180d ago
Merle Norman Cosmetics Studio,"
205 W Broad St, Statesville, NC 28677, United States",North,Charlotte,+1 704-873-0405,https://www.merlenormanstudio.com/nc/statesville/mn-9144/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,4.8,27,Cosmetics store,Show open hours for the week,https://www.google.com/maps/place/Merle+Norman+Cosmetics+Studio/data=!4m7!3m6!1s0x88515903c52550ab:0x233f44e96603562c!8m2!3d35.7838833!4d-80.8901819!16s%2Fg%2F1vxf_w9d!19sChIJq1AlxQNZUYgRLFYDZulEPyM?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:40.840968,,,,27,,,0,no,Website error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://w,1,Leaky Funnel,Group,Fresh,90d ago
The MedSpa at Raleigh Plastic Surgery Center,"
1112 Dresser Ct, Raleigh, NC 27609, United States",North,Charlotte,+1 919-333-4418,https://themedsparaleigh.com/,4.9,73,Medical spa,Show open hours for the week,https://www.google.com/maps/place/The+MedSpa+at+Raleigh+Plastic+Surgery+Center/data=!4m7!3m6!1s0x89ac58e6df5a7f6f:0xa7bce42778782529!8m2!3d35.832434!4d-78.6182994!16s%2Fg%2F12qg9pv6x!19sChIJb39a3-ZYrIkRKSV4eCfkvKc?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:48.615120,https://www.facebook.com/tr,https://www.instagram.com/themedspa,https://www.tiktok.com/@themedspa_,73,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,60d ago
Haven Head Spa,"
350 W Plaza Dr, Mooresville, NC 28117, United States",North,Charlotte,+1 704-360-2436,https://havenheadspa.com/,5.0,162,Spa,Show open hours for the week,https://www.google.com/maps/place/Haven+Head+Spa/data=!4m7!3m6!1s0x8851551833a46057:0x4ddf8af69b0c3af4!8m2!3d35.5941648!4d-80.8550766!16s%2Fg%2F11y3qfq73s!19sChIJV2CkMxhVUYgR9DoMm_aK300?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:04:57.131065,https://facebook.com/252701791257402/reviews,,,162,,,9,yes,Has online booking; Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Sugared. Natural Hair Removal & Skin Care,"
750 Hartness Rd # G, Statesville, NC 28677, United States",North,Charlotte,+1 704-682-3040,,5.0,3,Facial spa,,https://www.google.com/maps/place/Sugared.+Natural+Hair+Removal+%26+Skin+Care/data=!4m7!3m6!1s0x885159e4da1b6b21:0x177657bb897cf0cd!8m2!3d35.7982392!4d-80.8795464!16s%2Fg%2F11wjql8441!19sChIJIWsb2uRZUYgRzfB8ibtXdhc?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:05:08.027759,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Recent,12mo ago
A Beauty Company,"
920 Davie Ave, Statesville, NC 28677, United States",North,Charlotte,+1 704-380-4149,https://www.abeautycompany.org/,4.9,50,Beauty salon,Show open hours for the week,https://www.google.com/maps/place/A+Beauty+Company/data=!4m7!3m6!1s0x885159d901682209:0xa757da9c923e4cf!8m2!3d35.7936374!4d-80.8751805!16s%2Fg%2F11k51g4qy5!19sChIJCSJoAdlZUYgRz-Qjyal9dQo?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:05:19.794274,https://www.facebook.com/profile.php,https://www.instagram.com/a_beauty.co,,50,,,8,yes,Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Get Up and Glo Medspa,"
17 Randolph St, Thomasville, NC 27360, United States",North,Charlotte,+1 336-422-7651,https://getupandglomedspa.com/,4.9,144,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Get+Up+and+Glo+Medspa/data=!4m7!3m6!1s0x88530b4d5cb9d373:0x7842c7588bb08a89!8m2!3d35.8815982!4d-80.0805944!16s%2Fg%2F11l2yw5gyg!19sChIJc9O5XE0LU4gRiYqwi1jHQng?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:05:29.169817,,,,144,,,0,no,Website timeout,1,Leaky Funnel,Group,Fresh,14d ago
"Regal Nails, Salon & Spa","
1116 Crossroads Dr, Statesville, NC 28677, United States",North,Charlotte,+1 704-924-9777,,3.8,255,Nail salon,Show open hours for the week,"https://www.google.com/maps/place/Regal+Nails,+Salon+%26+Spa/data=!4m7!3m6!1s0x8851593c37f0d905:0x6af0b85f904efcaa!8m2!3d35.810645!4d-80.8695357!16s%2Fg%2F1tg6qtly!19sChIJBdnwNzxZUYgRqvxOkF-48Go?authuser=0&hl=en&rclk=1",medical spa Statesville NC,2026-03-05T00:05:41.537561,,,,255,,,0,,No website,3b,Reputation Rescue - High Reviews,Group,Fresh,30d ago
Smooch Medi Spa,"
1040 Randolph St STE 32, Thomasville, NC 27360, United States",North,Charlotte,+1 336-313-5859,https://smoochmedispa.com/,5.0,162,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Smooch+Medi+Spa/data=!4m7!3m6!1s0x88530ba9069075ad:0xd21ba89d657db6d2!8m2!3d35.8635802!4d-80.0751525!16s%2Fg%2F11tsdk18m7!19sChIJrXWQBqkLU4gR0rZ9ZZ2oG9I?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:05:53.002997,https://www.facebook.com/profile.php,https://www.instagram.com/smooch_medi_spa,,162,5,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Genesis Fitness,"
617 Signal Hill Drive Extension, Statesville, NC 28625, United States",North,Charlotte,+1 704-881-0191,https://genesisfitness247.com/,4.6,82,Gym,Show open hours for the week,https://www.google.com/maps/place/Genesis+Fitness/data=!4m7!3m6!1s0x885158e08884c86d:0x376162230bbbc56!8m2!3d35.8043755!4d-80.8522324!16s%2Fg%2F1thss25f!19sChIJbciEiOBYUYgRVry7MCIWdgM?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:03.395266,https://www.facebook.com/genesisfitness247,https://instagram.com/genesis_fitness_247,,82,,,8,no,,1,Leaky Funnel,Unknown,Recent,12mo ago
Hana Studio,"
3442 E Broad St, Statesville, NC 28625, United States",North,Charlotte,+1 704-883-8088,http://hana-studio.lany.io/,4.9,56,Nail salon,Show open hours for the week,https://www.google.com/maps/place/Hana+Studio/data=!4m7!3m6!1s0x885158a0eb4f3ff7:0xe1cd9f03e28c61c8!8m2!3d35.8068545!4d-80.811529!16s%2Fg%2F1w15_3zn!19sChIJ9z9P66BYUYgRyGGM4gOfzeE?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:16.363545,,,,56,,,7,no,No social media; No SSL,1,Leaky Funnel,Group,Fresh,30d ago
Beth & Company,"
114 N Center St #100, Statesville, NC 28677, United States",North,Charlotte,+1 704-924-8260,http://www.bethandcompany.com/,4.8,468,Hair salon,Show open hours for the week,https://www.google.com/maps/place/Beth+%26+Company/data=!4m7!3m6!1s0x88515982c46f744d:0x22cb5e0b4716434c!8m2!3d35.7853338!4d-80.8883664!16s%2Fg%2F1td72pyd!19sChIJTXRvxIJZUYgRTEMWRwteyyI?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:20.533577,http://www.facebook.com/2008/fbml,https://www.instagram.com/beth_and_company,,468,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Unknown,Fresh,7d ago
Sport Nails,"
1737 Wilkesboro Hwy H, Statesville, NC 28625, United States",North,Charlotte,+1 980-434-5157,,4.1,133,Nail salon,Show open hours for the week,https://www.google.com/maps/place/Sport+Nails/data=!4m7!3m6!1s0x88515bc2bbc8f29b:0x871ea936c50a518f!8m2!3d35.80979!4d-80.91226!16s%2Fg%2F1tjl6m03!19sChIJm_LIu8JbUYgRj1EKxTapHoc?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:33.004653,,,,133,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,60d ago
Rasayana Medical Spa & Wellness Clinic,"
710 Brookdale Dr, Statesville, NC 28677, United States",North,Charlotte,+1 828-458-7576,,5.0,,Weight loss service,,https://www.google.com/maps/place/Rasayana+Medical+Spa+%26+Wellness+Clinic/data=!4m7!3m6!1s0x8851595fffdd5ddb:0x482b23ccd2813b3!8m2!3d35.8024635!4d-80.8770177!16s%2Fg%2F11hz9r7fsc!19sChIJ213d_19ZUYgRsxMozTyyggQ?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:39.340733,,,,,,,0,,No website,4,Invisible Good,Group,No reviews,
Zealous Beauty Bar,"
238 W Broad St, Statesville, NC 28677, United States",North,Charlotte,+1 704-775-4253,http://www.zealousbeautybar.com/,4.6,69,Beauty salon,Show open hours for the week,https://www.google.com/maps/place/Zealous+Beauty+Bar/data=!4m7!3m6!1s0x885159b74041302f:0x9dddc18506ca4c84!8m2!3d35.7838487!4d-80.8912954!16s%2Fg%2F11rd28n_hr!19sChIJLzBBQLdZUYgRhEzKBoXB3Z0?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:46.161888,http://www.facebook.com/2008/fbml,https://www.instagram.com/zealousbeautybar,,69,,,7,no,No SSL,1,Leaky Funnel,Group,Recent,12mo ago
B U Nique Spatique,,North,Charlotte,+1 980-729-5398,https://buniquespatique.square.site/,5.0,1,Facial spa,Show open hours for the week,https://www.google.com/maps/place/B+U+Nique+Spatique/data=!4m7!3m6!1s0x2719d435bf0d12b1:0x1f3a4cda6fa538fa!8m2!3d35.786318!4d-80.8745666!16s%2Fg%2F11k4wfgcf6!19sChIJsRINvzXUGScR-jilb9pMOh8?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:06:54.747100,,,,1,,,3,no,No social media; No mobile viewport; Thin content,2,"Warm Digital, No Proof",Group,Stale,3yr ago
Body Mechanics Therapeutic Massage and Esthsetics,"
611 Sullivan Rd, Statesville, NC 28677, United States",North,Charlotte,+1 336-423-1975,https://www.massagebook.com/biz/body-mechanics-therapeutic-massage-and-aesthetics,3.4,,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/Body+Mechanics+Therapeutic+Massage+and+Esthsetics/data=!4m7!3m6!1s0x885159a88ba8539f:0xef75856df93ea07f!8m2!3d35.8023347!4d-80.8760698!16s%2Fg%2F11y435qjlj!19sChIJn1Ooi6hZUYgRf6A--W2Fde8?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:07:00.539448,,,,,,,3,no,No social media; No mobile viewport; Thin content,3,Reputation Rescue,Unknown,No reviews,
"Rita's Mobile Massage & Bodywork, LLC.","
3466 E Broad St, Statesville, NC 28625, United States",North,Charlotte,+1 828-308-4830,https://www.massagebook.com/biz/ritas-mobile-massage,5.0,8,Massage therapist,Show open hours for the week,"https://www.google.com/maps/place/Rita%27s+Mobile+Massage+%26+Bodywork,+LLC./data=!4m7!3m6!1s0x4a6701404ad1e371:0x8819c865993279e1!8m2!3d35.8067203!4d-80.8105491!16s%2Fg%2F11x0gg08hw!19sChIJcePRSkABZ0oR4XkymWXIGYg?authuser=0&hl=en&rclk=1",medical spa Statesville NC,2026-03-05T00:07:24.734910,,,,8,,,3,no,No social media; No mobile viewport; Thin content,2,"Warm Digital, No Proof",Unknown,Fresh,60d ago
Glamour Lounge Salon,"
544 Turnersburg Hwy B, Statesville, NC 28625, United States",North,Charlotte,+1 704-665-7238,,5.0,11,Beauty salon,,https://www.google.com/maps/place/Glamour+Lounge+Salon/data=!4m7!3m6!1s0x88515f4f7e5317d5:0x8621ae892d8c17ec!8m2!3d35.832828!4d-80.8727673!16s%2Fg%2F11s8g18n82!19sChIJ1RdTfk9fUYgR7BeMLYmuIYY?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:07:32.379807,,,,11,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,14d ago
Troutman Day Spa,"
155 S Eastway Dr, Troutman, NC 28166, United States",North,Charlotte,+1 704-658-7584,,4.9,16,Spa,Show open hours for the week,https://www.google.com/maps/place/Troutman+Day+Spa/data=!4m7!3m6!1s0x885157280b398183:0x41f70fdb05c0c351!8m2!3d35.702102!4d-80.8878455!16s%2Fg%2F11cmt7n7sp!19sChIJg4E5CyhXUYgRUcPABdsP90E?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:07:43.352290,,,,16,,,0,,No website,4b,Invisible Good - High Reviews,Group,Aging,2yr 0mo ago
Revive Studio & Salon,"
1515 Davie Ave, Statesville, NC 28677, United States",North,Charlotte,+1 704-380-4076,https://revivestatesville.com/,4.9,74,Beauty salon,Show open hours for the week,https://www.google.com/maps/place/Revive+Studio+%26+Salon/data=!4m7!3m6!1s0x88515970a952c2ab:0x349142ac82999e!8m2!3d35.7988941!4d-80.8678961!16s%2Fg%2F11h6wrsl1l!19sChIJq8JSqXBZUYgRnpmCrEKRNAA?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:07:52.572489,https://www.facebook.com/wix,https://instagram.com/wix,,74,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
Palm Beach Tan,"
124 Venture Ln, Statesville, NC 28625, United States",North,Charlotte,+1 704-872-2777,https://palmbeachtan.com/locations/NC/Statesville-Venture-Lane/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=AUG218,4.6,61,Tanning salon,Show open hours for the week,https://www.google.com/maps/place/Palm+Beach+Tan/data=!4m7!3m6!1s0x885159cf5df244bf:0xbaf93f5bf0f33238!8m2!3d35.8185347!4d-80.8778953!16s%2Fg%2F11fm5wbgp0!19sChIJv0TyXc9ZUYgRODLz8Fs_-bo?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:06.052387,https://www.facebook.com/pbtofficial,https://www.instagram.com/pbtofficial,https://www.tiktok.com/@palmbeachtan,61,,,9,yes,Has online booking,1,Leaky Funnel,Unknown,Fresh,7d ago
Blue Water Spa,"
10941 Raven Ridge Rd STE 103, Raleigh, NC 27614, United States",North,Charlotte,+1 919-870-6066,https://www.bluewaterspa.com/,4.7,695,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Blue+Water+Spa/data=!4m7!3m6!1s0x89ac576a2ae95043:0x66c40c5f610168fb!8m2!3d35.9079708!4d-78.5915246!16s%2Fg%2F1tj80vc8!19sChIJQ1DpKmpXrIkR-2gBYV8MxGY?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:16.005190,https://www.facebook.com/BlueWaterSpaNC,https://www.instagram.com/bluewatersparaleigh,https://www.tiktok.com/@bluewaterspa,695,2,,9,yes,Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
Heidis.SkinCo,"
111 S Center St, Statesville, NC 28677, United States",North,Charlotte,+1 980-251-8261,,5.0,,Facial spa,,https://www.google.com/maps/place/Heidis.SkinCo/data=!4m7!3m6!1s0x885151d285308f41:0x5db9d0bbde13e2ed!8m2!3d35.7841113!4d-80.8876861!16s%2Fg%2F11whzxnh44!19sChIJQY8whdJRUYgR7eIT3rvQuV0?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:23.148331,,,,,,,0,,No website,4,Invisible Good,Unknown,No reviews,
"Get Noticed Nail & Skin Care Studio, Inc.","
575 Mocksville Hwy, Statesville, NC 28625, United States",North,Charlotte,+1 704-647-7463,,,,Nail salon,Show open hours for the week,"https://www.google.com/maps/place/Get+Noticed+Nail+%26+Skin+Care+Studio,+Inc./data=!4m7!3m6!1s0x8853e3da845dd523:0xdb55ec8276b23fcb!8m2!3d35.8081254!4d-80.8095424!16s%2Fg%2F11mzzzqctp!19sChIJI9VdhNrjU4gRyz-ydoLsVds?authuser=0&hl=en&rclk=1",medical spa Statesville NC,2026-03-05T00:08:31.530502,,,,,,,0,,No website,5,Digitally Absent,Group,No reviews,
Medical Edge Day Spa PLLC,"
204 E Church St, Tarboro, NC 27886, United States",North,Charlotte,+1 252-563-5589,https://www.mymedicaledge.com/,4.6,20,Day spa,Show open hours for the week,https://www.google.com/maps/place/Medical+Edge+Day+Spa+PLLC/data=!4m7!3m6!1s0x89aef59c40180e5d:0x5fccbf8c7900a062!8m2!3d35.8991991!4d-77.5337286!16s%2Fg%2F11lz5rhb4v!19sChIJXQ4YQJz1rokRYqAAeYy_zF8?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:37.121691,https://www.facebook.com/profile.php,,,20,6,,10,yes,Has online booking; Large team (6 providers); Facebook only; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Blue Water Spa Brier Creek,"
4205 Corners Pkwy Suite 110, Raleigh, NC 27617, United States",North,Charlotte,+1 919-324-3357,https://www.bluewaterspa.com/brier-creek-med-spa,4.9,153,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Blue+Water+Spa+Brier+Creek/data=!4m7!3m6!1s0x89acfb66c62cd979:0x12ab2194286ab5b2!8m2!3d35.9186874!4d-78.7872433!16s%2Fg%2F11rpnvkkzy!19sChIJedksxmb7rIkRsrVqKJQhqxI?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:45.688784,https://www.facebook.com/BlueWaterSpaNC,https://www.instagram.com/bluewatersparaleigh,https://www.tiktok.com/@bluewaterspa,153,4,,9,yes,Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Complexion Med Spa & Aesthetics,"
201 W Fort Macon Rd, Atlantic Beach, NC 28512, United States",North,Charlotte,+1 252-773-0841,https://www.atlanticbeachmedspa.com/,4.8,127,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Complexion+Med+Spa+%26+Aesthetics/data=!4m7!3m6!1s0x89a89360d0d1049b:0x56fca50718bfe642!8m2!3d34.7009459!4d-76.7404608!16s%2Fg%2F11ghrcnrwg!19sChIJmwTR0GCTqIkRQua_GAel_FY?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:08:53.237199,,,,127,,,0,no,Website timeout,1,Leaky Funnel,Group,Fresh,14d ago
"Rituals Medi-Spa, PLLC","
712 N Elm St, High Point, NC 27262, United States",North,Charlotte,+1 336-499-2684,http://www.ritualsmedispa.com/,4.6,101,Medical spa,Show open hours for the week,"https://www.google.com/maps/place/Rituals+Medi-Spa,+PLLC/data=!4m7!3m6!1s0x885309320c372415:0xa243f4eed1e198b2!8m2!3d35.965027!4d-80.013302!16s%2Fg%2F1thx043g!19sChIJFSQ3DDIJU4gRspjh0e70Q6I?authuser=0&hl=en&rclk=1",medical spa Statesville NC,2026-03-05T00:09:01.027038,https://www.facebook.com/RitualsDaySpaNC,https://instagram.com/ritualsmedispa,,101,2,,7,yes,Has online booking; No SSL,1,Leaky Funnel,Group,Fresh,21d ago
Bodyworks By Linda,"
Brookdale Dr #529, Statesville, NC 28677, United States",North,Charlotte,+1 704-996-1644,,3.4,8,Massage therapist,,https://www.google.com/maps/place/Bodyworks+By+Linda/data=!4m7!3m6!1s0x8851596d441b395f:0x79fa23387f295183!8m2!3d35.7979696!4d-80.8775201!16s%2Fg%2F11bzrhtl_p!19sChIJXzkbRG1ZUYgRg1Epfzgj-nk?authuser=0&hl=en&rclk=1,medical spa Statesville NC,2026-03-05T00:09:08.163559,,,,8,,,0,,No website,3a,Reputation Rescue - Some Reviews,Unknown,Stale,5yr ago
Skin Supreme Spa,"
9625 David Taylor Dr suite 110, Charlotte, NC 28262, United States",Central Charlotte,Charlotte,+1 704-456-8908,https://www.skinsupremespa.com/home?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8639032428101468953,5.0,92,Spa,Show open hours for the week,https://www.google.com/maps/place/Skin+Supreme+Spa/data=!4m7!3m6!1s0x88541dbd17beddc5:0xbd903f77f4cee0d2!8m2!3d35.3249681!4d-80.7562252!16s%2Fg%2F11mq2y4f3h!19sChIJxd2-F70dVIgR0uDO9Hc_kL0?authuser=0&hl=en&rclk=1,med spa University City Charlotte NC,2026-03-05T00:10:54.448389,https://www.facebook.com/tr,https://www.instagram.com/skinsupreme704,https://www.tiktok.com/@skinsupreme704,92,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,60d ago
LM Beauty & Spa,"
8815 University E Dr Suite 115, Charlotte, NC 28213, United States",Central Charlotte,Charlotte,+1 980-406-3410,,4.8,29,Health and beauty shop,Show open hours for the week,https://www.google.com/maps/place/LM+Beauty+%26+Spa/data=!4m7!3m6!1s0x88542176d8ff2415:0x2f795ac8808a4d88!8m2!3d35.2872416!4d-80.72822!16s%2Fg%2F11h1kcw797!19sChIJFST_2HYhVIgRiE2KgMhaeS8?authuser=0&hl=en&rclk=1,med spa University City Charlotte NC,2026-03-05T00:11:47.014994,,,,29,,,0,,No website,4b,Invisible Good - High Reviews,Group,Stale,3yr ago
Dolce Dermatology,"
10210 Hickorywood Hill Ave Ste. 200, Huntersville, NC 28078, United States",North,Charlotte,+1 704-931-3376,https://dolcedermatology.com/,5.0,87,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Dolce+Dermatology/data=!4m7!3m6!1s0x8856a9036126ea79:0xebdeb2ea2f93ef68!8m2!3d35.4109748!4d-80.8599001!16s%2Fg%2F11yhgr2glw!19sChIJeeomYQOpVogRaO-TL-qy3us?authuser=0&hl=en&rclk=1,botox Huntersville NC,2026-03-05T00:15:13.332047,http://www.facebook.com/2008/fbml,http://instagram.com/dolcedermatology,,87,,,9,yes,Has online booking; Has online booking,1,Leaky Funnel,Solo,Fresh,7d ago
H/K/B Cosmetic Surgery,"
11208 Statesville Rd Suite 300 & 100, Huntersville, NC 28078, United States",North,Charlotte,+1 704-659-9000,https://hkbsurgery.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=huntersville_location,4.9,914,Plastic surgeon,Show open hours for the week,https://www.google.com/maps/place/H%2FK%2FB+Cosmetic+Surgery/data=!4m7!3m6!1s0x8856a7c7b0dae9a7:0x4369724f8fa48f58!8m2!3d35.3733307!4d-80.8414957!16s%2Fg%2F11h71h__cl!19sChIJp-nasMenVogRWI-kj09yaUM?authuser=0&hl=en&rclk=1,botox Huntersville NC,2026-03-05T00:15:34.668463,,,,914,,,4,no,No social media; Thin content,1,Leaky Funnel,Unknown,Fresh,7d ago
Skin Dot Calm Skincare,"
9723 Northcross Center Ct, Huntersville, NC 28078, United States",North,Charlotte,+1 973-610-9616,http://skindotcalmskincarespa.com/,4.9,39,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Skin+Dot+Calm+Skincare/data=!4m7!3m6!1s0x8856a9f6c4370fa9:0x68d3b1fa1bf2521d!8m2!3d35.4489643!4d-80.8636808!16s%2Fg%2F11gxyqtdky!19sChIJqQ83xPapVogRHVLyG_qx02g?authuser=0&hl=en&rclk=1,botox Huntersville NC,2026-03-05T00:16:02.314915,,,,39,,,6,no,No social media; No SSL,1,Leaky Funnel,Group,Recent,12mo ago
Piedmont Plastic Surgery and Dermatology,"
13539 Reese Blvd W, Huntersville, NC 28078, United States",North,Charlotte,+1 704-892-4878,https://ppsd.com/?utm_source=GBPlistingHuntersville&utm_medium=organic,4.7,406,Plastic surgery clinic,Show open hours for the week,https://www.google.com/maps/place/Piedmont+Plastic+Surgery+and+Dermatology/data=!4m7!3m6!1s0x8856a96838d95671:0x343cac3bf361a59f!8m2!3d35.3985871!4d-80.8646749!16s%2Fg%2F11r9fk0vjy!19sChIJcVbZOGipVogRn6Vh8zusPDQ?authuser=0&hl=en&rclk=1,botox Huntersville NC,2026-03-05T00:16:16.445287,https://www.facebook.com/PiedmontPlasticandDerm,https://www.instagram.com/piedmontplasticsurgeryderm,,406,50,,9,no,Large team (50 providers),1,Leaky Funnel,Group,Fresh,21d ago
H2Glow Brow & Skin Inc.,"
9525 Birkdale Crossing Dr #208, Huntersville, NC 28078, United States",North,Charlotte,+1 704-561-1438,https://h2glowlkn.com/,4.9,75,Facial spa,Show open hours for the week,https://www.google.com/maps/place/H2Glow+Brow+%26+Skin+Inc./data=!4m7!3m6!1s0x8856a9f086aff1cb:0x135fde969a111460!8m2!3d35.4426927!4d-80.8858745!16s%2Fg%2F11h3_1pqzh!19sChIJy_GvhvCpVogRYBQRmpbeXxM?authuser=0&hl=en&rclk=1,botox Huntersville NC,2026-03-05T00:16:30.584775,https://www.facebook.com/103494504341155,https://www.instagram.com/h2glow.lkn,,75,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Unknown,Fresh,30d ago
